5000 125538
18 23 22
18 23 36
18 23 45
18 23 37
18 23 50
18 23 29
18 23 87
18 23 62
18 23 79
18 23 30
18 23 75
18 23 13
18 23 32
18 23 17
18 23 88
18 23 77
18 23 34
18 23 82
18 23 77
18 23 25
18 23 59
18 23 20
19 24 34
19 24 36
19 24 50
19 24 39
19 24 74
19 24 31
19 24 29
19 24 52
19 24 30
19 24 63
19 24 53
19 24 57
19 24 84
19 24 93
19 24 50
19 24 98
19 24 15
19 24 62
19 24 69
19 24 65
19 24 53
19 24 1
19 24 46
19 24 68
19 24 84
19 24 87
19 24 31
19 24 25
19 24 56
19 24 74
19 24 64
19 24 30
19 24 32
19 24 36
19 24 55
19 24 44
19 24 16
19 24 58
19 24 46
19 24 11
19 24 28
19 24 61
19 24 35
19 24 41
19 24 93
19 24 98
19 24 7
19 24 7
19 24 25
19 24 78
19 24 65
19 24 48
19 24 87
19 24 41
19 24 8
19 24 83
19 24 89
19 24 20
19 24 27
19 24 29
19 24 51
19 24 95
20 25 33
20 25 9
20 25 84
20 25 10
20 25 90
20 25 12
20 25 11
20 25 46
20 25 12
20 25 99
20 25 90
20 25 83
20 25 62
20 25 13
20 25 70
20 25 37
20 25 67
20 25 7
20 25 46
20 25 23
20 25 6
20 25 6
20 25 10
20 25 73
20 25 40
20 25 77
20 25 73
20 25 59
20 25 47
20 25 79
20 25 97
20 25 63
20 25 96
20 25 32
20 25 5
20 25 98
20 25 76
20 25 10
20 25 86
21 26 45
21 26 36
21 26 53
21 26 1
21 26 57
21 26 92
21 26 32
21 26 67
21 26 3
21 26 21
21 26 5
21 26 92
21 26 35
21 26 40
21 26 100
21 26 60
21 26 5
21 26 8
21 26 16
21 26 68
21 26 43
21 26 28
21 26 34
21 26 71
21 26 51
21 26 32
21 26 97
21 26 73
21 26 74
21 26 86
21 26 68
21 26 40
21 26 52
21 26 50
21 26 40
21 26 94
21 26 65
21 26 83
21 26 77
21 26 24
22 27 41
22 27 36
22 27 96
22 27 78
22 27 86
22 27 86
22 27 84
22 27 85
22 27 66
22 27 90
22 27 100
22 27 93
22 27 78
22 27 26
22 27 50
22 27 91
22 27 38
22 27 73
22 27 87
22 27 49
22 27 27
22 27 95
22 27 82
22 27 85
22 27 97
22 27 1
22 27 94
22 27 2
22 27 80
22 27 77
22 27 66
22 27 37
22 27 100
22 27 55
22 27 43
22 27 60
22 27 15
22 27 21
22 27 78
22 27 52
22 27 98
22 27 98
22 27 64
22 27 57
22 27 86
22 27 49
22 27 76
22 27 18
22 27 6
22 27 7
22 27 63
22 27 5
22 27 36
22 27 5
22 27 42
22 27 95
22 27 97
22 27 89
22 27 62
22 27 7
22 27 34
22 27 3
22 27 34
23 28 62
23 28 98
23 28 74
23 28 86
23 28 98
23 28 71
23 28 1
23 28 43
23 28 56
23 28 28
23 28 89
23 28 67
23 28 56
23 28 57
23 28 98
23 28 84
23 28 47
23 28 52
23 28 5
23 28 16
23 28 99
23 28 85
23 28 64
23 28 96
23 28 41
23 28 31
23 28 65
23 28 80
23 28 100
23 28 25
23 28 91
23 28 65
23 28 100
23 28 91
23 28 61
23 28 6
23 28 90
23 28 12
23 28 73
23 28 16
23 28 93
23 28 91
23 28 19
23 28 54
23 28 91
23 28 18
23 28 77
23 28 57
23 28 80
23 28 45
23 28 70
24 29 67
24 29 8
24 29 31
24 29 75
24 29 29
24 29 45
24 29 2
24 29 71
24 29 61
24 29 63
24 29 25
24 29 23
24 29 4
24 29 62
24 29 79
24 29 7
24 29 81
24 29 97
24 29 24
24 29 82
24 29 7
24 29 2
24 29 88
24 29 19
24 29 38
24 29 66
24 29 63
24 29 78
24 29 39
24 29 97
24 29 48
24 29 35
24 29 31
24 29 27
24 29 26
24 29 94
24 29 24
24 29 46
24 29 2
24 29 82
24 29 81
24 29 54
24 29 36
24 29 81
24 29 100
24 29 56
24 29 48
24 29 95
24 29 19
24 29 94
25 30 38
25 30 32
25 30 77
25 30 91
25 30 2
25 30 30
25 30 73
25 30 34
25 30 10
25 30 65
25 30 88
25 30 84
25 30 11
25 30 86
25 30 99
25 30 14
25 30 54
25 30 24
25 30 10
25 30 56
25 30 27
25 30 83
25 30 93
25 30 44
25 30 8
25 30 28
25 30 91
25 30 71
25 30 77
25 30 93
25 30 52
25 30 30
25 30 22
25 30 70
25 30 20
25 30 62
25 30 99
25 30 83
25 30 77
25 30 56
25 30 92
25 30 63
25 30 11
25 30 57
25 30 98
25 30 73
25 30 40
25 30 94
25 30 22
25 30 68
25 30 8
25 30 93
25 30 30
25 30 85
25 30 32
25 30 43
25 30 57
25 30 22
25 30 55
26 31 43
26 31 34
26 31 50
26 31 10
26 31 4
26 31 69
26 31 88
26 31 83
26 31 14
26 31 95
26 31 37
26 31 67
26 31 92
26 31 57
26 31 58
26 31 23
26 31 97
26 31 78
26 31 21
26 31 42
26 31 75
26 31 6
26 31 60
26 31 35
26 31 43
26 31 69
26 31 95
26 31 55
26 31 6
26 31 7
26 31 15
26 31 32
26 31 81
26 31 61
26 31 39
26 31 79
26 31 31
26 31 53
26 31 47
26 31 89
26 31 99
26 31 71
26 31 51
26 31 74
26 31 23
26 31 74
26 31 51
26 31 55
26 31 95
26 31 60
26 31 28
26 31 24
27 32 98
27 32 79
27 32 29
27 32 34
27 32 12
27 32 50
27 32 64
27 32 19
27 32 71
27 32 82
27 32 6
27 32 18
27 32 32
27 32 81
27 32 95
27 32 36
27 32 74
27 32 78
27 32 55
27 32 38
27 32 60
27 32 80
27 32 69
27 32 30
27 32 2
27 32 27
27 32 1
27 32 74
27 32 10
27 32 35
27 32 4
27 32 1
27 32 92
27 32 100
27 32 41
27 32 14
27 32 44
27 32 6
27 32 72
27 32 40
27 32 42
27 32 21
27 32 22
27 32 60
27 32 27
27 32 61
27 32 21
27 32 55
27 32 33
27 32 62
27 32 79
27 32 18
28 33 55
28 33 46
28 33 72
28 33 32
28 33 89
28 33 16
28 33 39
28 33 85
28 33 46
28 33 44
28 33 99
28 33 79
28 33 85
28 33 96
28 33 97
28 33 68
28 33 50
28 33 13
28 33 56
28 33 84
28 33 84
28 33 39
28 33 14
28 33 44
28 33 8
28 33 53
28 33 30
28 33 79
28 33 31
28 33 22
28 33 27
28 33 8
28 33 12
28 33 77
28 33 85
28 33 41
28 33 45
28 33 30
28 33 14
28 33 56
28 33 64
28 33 39
28 33 68
28 33 83
28 33 35
28 33 32
28 33 44
28 33 80
28 33 21
29 34 36
29 34 29
29 34 99
29 34 92
29 34 44
29 34 57
29 34 100
29 34 28
29 34 86
29 34 28
29 34 10
29 34 71
29 34 96
29 34 89
29 34 100
29 34 74
29 34 27
29 34 4
29 34 57
29 34 26
29 34 17
29 34 24
29 34 1
29 34 82
29 34 34
29 34 54
29 34 23
29 34 95
29 34 80
29 34 65
29 34 59
29 34 41
29 34 43
29 34 29
29 34 32
29 34 81
29 34 99
29 34 88
29 34 36
29 34 82
29 34 76
29 34 43
29 34 92
29 34 5
29 34 68
29 34 76
29 34 54
29 34 27
30 35 3
30 35 78
30 35 77
30 35 39
30 35 97
30 35 26
30 35 100
30 35 6
30 35 62
30 35 4
30 35 44
30 35 63
30 35 17
30 35 8
30 35 28
30 35 21
30 35 40
30 35 65
30 35 96
30 35 47
30 35 98
30 35 12
30 35 70
30 35 10
30 35 35
30 35 62
30 35 9
30 35 96
30 35 77
30 35 81
30 35 54
30 35 29
30 35 18
30 35 99
30 35 78
30 35 18
30 35 67
30 35 8
30 35 51
30 35 71
30 35 94
30 35 12
30 35 90
30 35 74
30 35 84
30 35 96
30 35 61
31 36 81
31 36 35
31 36 12
31 36 31
31 36 48
31 36 60
31 36 73
31 36 99
31 36 70
31 36 36
31 36 11
31 36 72
31 36 89
31 36 31
31 36 50
31 36 42
31 36 72
31 36 75
31 36 62
31 36 56
31 36 74
31 36 58
31 36 6
31 36 56
31 36 60
31 36 27
31 36 45
31 36 74
31 36 68
31 36 47
31 36 80
31 36 85
31 36 57
31 36 34
31 36 46
31 36 73
31 36 2
31 36 29
31 36 94
31 36 43
31 36 60
31 36 27
31 36 61
31 36 79
31 36 72
31 36 96
31 36 58
31 36 96
32 37 31
32 37 91
32 37 15
32 37 56
32 37 87
32 37 36
32 37 47
32 37 27
32 37 17
32 37 17
32 37 34
32 37 22
32 37 15
32 37 10
32 37 99
32 37 31
32 37 13
32 37 64
32 37 21
32 37 12
32 37 24
32 37 33
32 37 53
32 37 62
32 37 36
32 37 93
32 37 49
32 37 39
32 37 92
32 37 22
32 37 23
32 37 66
32 37 57
32 37 81
32 37 32
32 37 91
32 37 90
32 37 21
32 37 79
32 37 16
32 37 7
32 37 16
32 37 3
32 37 82
32 37 46
32 37 78
32 37 50
32 37 4
32 37 4
33 38 68
33 38 57
33 38 28
33 38 33
33 38 50
33 38 62
33 38 63
33 38 61
33 38 31
33 38 20
33 38 57
33 38 47
33 38 93
33 38 15
33 38 79
33 38 63
33 38 41
33 38 20
33 38 3
33 38 9
33 38 95
33 38 41
33 38 93
33 38 18
33 38 96
33 38 77
33 38 89
33 38 97
33 38 94
33 38 51
33 38 37
33 38 22
33 38 28
33 38 63
33 38 72
33 38 77
33 38 90
33 38 27
33 38 76
33 38 18
33 38 51
33 38 70
33 38 55
33 38 29
33 38 40
33 38 74
33 38 25
33 38 82
33 38 45
33 38 6
33 38 5
33 38 34
33 38 98
33 38 29
33 38 78
33 38 100
34 39 67
34 39 6
34 39 47
34 39 88
34 39 84
34 39 31
34 39 85
34 39 92
34 39 18
34 39 1
34 39 4
34 39 51
34 39 81
34 39 88
34 39 64
34 39 44
34 39 84
34 39 95
34 39 43
34 39 73
34 39 34
34 39 70
34 39 61
34 39 97
34 39 91
34 39 22
34 39 50
34 39 38
34 39 80
34 39 58
34 39 29
34 39 11
34 39 41
34 39 36
34 39 69
34 39 96
34 39 66
34 39 77
34 39 7
34 39 68
34 39 73
34 39 41
34 39 85
34 39 46
34 39 53
34 39 74
34 39 36
34 39 1
34 39 50
34 39 73
34 39 50
34 39 89
34 39 83
34 39 37
34 39 34
34 39 24
35 40 95
35 40 98
35 40 60
35 40 97
35 40 89
35 40 81
35 40 98
35 40 45
35 40 69
35 40 98
35 40 8
35 40 55
35 40 58
35 40 50
35 40 72
35 40 36
35 40 71
35 40 16
35 40 44
35 40 13
35 40 13
35 40 41
35 40 46
35 40 9
35 40 81
35 40 10
35 40 41
35 40 35
35 40 92
35 40 89
35 40 44
35 40 17
35 40 54
35 40 10
35 40 10
35 40 92
35 40 29
35 40 6
35 40 44
35 40 8
35 40 82
35 40 46
35 40 43
35 40 96
35 40 40
36 41 54
36 41 22
36 41 6
36 41 22
36 41 99
36 41 19
36 41 74
36 41 59
36 41 87
36 41 94
36 41 44
36 41 42
36 41 14
36 41 8
36 41 44
36 41 24
36 41 29
36 41 6
36 41 57
36 41 60
36 41 85
36 41 41
36 41 38
36 41 74
36 41 25
36 41 94
36 41 1
36 41 100
36 41 28
36 41 7
36 41 72
37 42 45
37 42 16
37 42 56
37 42 26
37 42 58
37 42 47
37 42 75
37 42 87
37 42 30
37 42 46
37 42 100
37 42 60
37 42 44
37 42 98
37 42 7
37 42 69
37 42 8
37 42 14
37 42 86
37 42 15
37 42 84
37 42 13
37 42 60
37 42 36
37 42 8
37 42 88
37 42 79
37 42 9
37 42 45
37 42 73
37 42 7
37 42 31
37 42 60
37 42 22
37 42 6
37 42 61
37 42 37
37 42 69
37 42 34
37 42 32
37 42 53
37 42 37
37 42 58
37 42 27
37 42 69
37 42 90
37 42 96
37 42 48
37 42 62
37 42 22
37 42 17
37 42 9
37 42 36
37 42 80
37 42 25
37 42 84
38 43 34
38 43 60
38 43 6
38 43 89
38 43 40
38 43 75
38 43 39
38 43 92
38 43 6
38 43 89
38 43 64
38 43 17
38 43 26
38 43 6
38 43 47
38 43 79
38 43 68
38 43 96
38 43 24
38 43 41
38 43 96
38 43 22
38 43 15
38 43 52
38 43 15
38 43 35
38 43 40
38 43 7
38 43 41
38 43 2
38 43 16
38 43 76
38 43 8
38 43 39
38 43 97
38 43 14
38 43 54
38 43 7
38 43 97
38 43 30
38 43 30
38 43 25
38 43 12
38 43 14
38 43 43
38 43 22
38 43 11
38 43 87
38 43 90
38 43 46
38 43 19
38 43 63
38 43 51
38 43 96
38 43 18
39 44 27
39 44 4
39 44 77
39 44 35
39 44 30
39 44 66
39 44 49
39 44 8
39 44 66
39 44 29
39 44 40
39 44 8
39 44 37
39 44 90
39 44 7
39 44 11
39 44 47
39 44 90
39 44 34
39 44 96
39 44 71
39 44 48
39 44 49
39 44 40
39 44 39
39 44 30
39 44 44
39 44 47
39 44 33
39 44 57
39 44 22
39 44 45
39 44 54
39 44 5
39 44 98
39 44 19
39 44 78
39 44 78
39 44 93
39 44 76
39 44 76
39 44 68
39 44 24
39 44 34
39 44 93
39 44 13
39 44 94
39 44 98
39 44 2
39 44 80
39 44 8
39 44 57
39 44 36
40 45 62
40 45 29
40 45 59
40 45 43
40 45 12
40 45 99
40 45 99
40 45 24
40 45 8
40 45 2
40 45 67
40 45 66
40 45 34
40 45 8
40 45 19
40 45 31
40 45 49
40 45 44
40 45 7
40 45 68
40 45 73
40 45 34
40 45 89
40 45 12
40 45 57
40 45 96
40 45 22
40 45 100
40 45 68
40 45 32
40 45 34
40 45 78
40 45 5
40 45 26
40 45 48
40 45 37
40 45 50
40 45 41
40 45 31
40 45 3
40 45 85
40 45 19
40 45 59
40 45 11
40 45 20
40 45 62
40 45 95
40 45 89
40 45 49
40 45 39
40 45 43
40 45 16
40 45 73
40 45 57
41 46 100
41 46 92
41 46 58
41 46 45
41 46 98
41 46 29
41 46 66
41 46 19
41 46 95
41 46 34
41 46 67
41 46 73
41 46 34
41 46 71
41 46 86
41 46 60
41 46 5
41 46 46
41 46 22
41 46 6
41 46 18
41 46 69
41 46 32
41 46 18
41 46 39
41 46 75
41 46 95
41 46 83
41 46 51
41 46 47
41 46 57
41 46 63
41 46 42
41 46 81
41 46 84
41 46 19
41 46 50
42 47 98
42 47 69
42 47 29
42 47 63
42 47 89
42 47 34
42 47 49
42 47 7
42 47 87
42 47 72
42 47 15
42 47 58
42 47 2
42 47 84
42 47 62
42 47 57
42 47 62
42 47 32
42 47 46
42 47 83
42 47 30
42 47 50
42 47 50
42 47 27
42 47 85
42 47 84
42 47 27
42 47 97
42 47 28
42 47 64
42 47 1
42 47 4
42 47 34
42 47 90
42 47 69
42 47 74
42 47 43
42 47 20
42 47 69
42 47 54
42 47 15
42 47 11
42 47 32
42 47 25
42 47 40
42 47 2
42 47 27
42 47 32
42 47 27
42 47 8
42 47 48
43 48 41
43 48 43
43 48 34
43 48 85
43 48 36
43 48 47
43 48 91
43 48 34
43 48 78
43 48 18
43 48 17
43 48 61
43 48 88
43 48 81
43 48 54
43 48 46
43 48 47
43 48 46
43 48 6
43 48 29
43 48 92
43 48 42
43 48 2
43 48 60
43 48 30
43 48 75
43 48 84
43 48 58
43 48 85
43 48 80
43 48 59
43 48 29
43 48 94
43 48 97
43 48 8
43 48 55
43 48 17
43 48 78
43 48 25
43 48 64
43 48 30
43 48 92
43 48 69
43 48 93
44 49 86
44 49 45
44 49 82
44 49 59
44 49 27
44 49 95
44 49 53
44 49 88
44 49 75
44 49 22
44 49 82
44 49 18
44 49 66
44 49 85
44 49 69
44 49 67
44 49 68
44 49 87
44 49 96
44 49 80
44 49 85
44 49 26
44 49 7
44 49 36
44 49 65
44 49 38
44 49 82
44 49 24
44 49 78
44 49 68
44 49 1
44 49 40
44 49 30
44 49 9
44 49 99
44 49 12
44 49 71
44 49 72
44 49 2
44 49 80
44 49 55
44 49 86
44 49 57
44 49 85
44 49 57
44 49 32
44 49 3
44 49 92
44 49 40
44 49 59
44 49 82
45 50 3
45 50 84
45 50 85
45 50 54
45 50 45
45 50 11
45 50 25
45 50 90
45 50 8
45 50 25
45 50 25
45 50 6
45 50 35
45 50 70
45 50 41
45 50 58
45 50 35
45 50 38
45 50 34
45 50 92
45 50 65
45 50 35
45 50 74
45 50 75
45 50 99
45 50 4
45 50 18
45 50 52
45 50 94
45 50 90
45 50 99
45 50 43
45 50 70
45 50 42
45 50 7
45 50 99
45 50 83
45 50 81
45 50 86
45 50 82
45 50 7
45 50 52
45 50 29
45 50 47
45 50 84
45 50 61
45 50 36
45 50 3
45 50 99
46 51 67
46 51 76
46 51 27
46 51 72
46 51 45
46 51 97
46 51 20
46 51 83
46 51 5
46 51 38
46 51 98
46 51 86
46 51 59
46 51 55
46 51 11
46 51 62
46 51 42
46 51 29
46 51 45
46 51 42
46 51 60
46 51 85
46 51 51
46 51 86
46 51 40
46 51 43
46 51 76
46 51 68
46 51 70
46 51 46
46 51 55
46 51 92
46 51 62
46 51 31
46 51 53
46 51 1
46 51 15
46 51 79
46 51 2
46 51 69
46 51 12
46 51 76
46 51 69
46 51 12
46 51 59
46 51 61
47 52 90
47 52 10
47 52 42
47 52 79
47 52 23
47 52 53
47 52 33
47 52 70
47 52 97
47 52 72
47 52 24
47 52 94
47 52 85
47 52 72
47 52 49
47 52 31
47 52 37
47 52 6
47 52 53
47 52 95
47 52 90
47 52 28
47 52 11
47 52 86
47 52 3
47 52 16
47 52 94
47 52 58
47 52 78
