10000 253828
2 7 82
2 7 172
2 7 59
2 7 5
2 7 115
2 7 24
2 7 59
2 7 36
2 7 9
2 7 112
2 7 96
2 7 61
2 7 140
2 7 175
2 7 114
2 7 48
2 7 161
2 7 37
2 7 18
2 7 18
2 7 74
2 7 139
2 7 130
3 8 88
3 8 86
3 8 74
3 8 186
3 8 137
3 8 72
3 8 89
3 8 77
3 8 13
3 8 197
3 8 152
3 8 191
3 8 152
3 8 85
3 8 7
3 8 30
3 8 54
3 8 29
3 8 171
3 8 29
3 8 78
3 8 157
3 8 144
3 8 117
3 8 90
3 8 141
3 8 98
3 8 17
3 8 148
3 8 18
3 8 19
3 8 43
3 8 76
3 8 89
3 8 17
3 8 94
3 8 139
3 8 158
3 8 196
3 8 117
3 8 115
3 8 42
3 8 151
3 8 153
3 8 104
3 8 181
3 8 158
3 8 120
3 8 172
3 8 27
3 8 49
3 8 37
3 8 186
3 8 197
3 8 160
3 8 157
3 8 155
3 8 105
3 8 110
3 8 45
3 8 72
3 8 32
3 8 153
3 8 39
3 8 81
3 8 121
3 8 157
3 8 81
3 8 50
3 8 170
3 8 67
3 8 30
3 8 21
3 8 102
3 8 20
3 8 185
3 8 51
3 8 190
3 8 22
3 8 84
3 8 27
3 8 125
3 8 190
3 8 151
3 8 35
3 8 157
3 8 49
3 8 29
3 8 4
3 8 59
3 8 6
3 8 81
3 8 136
3 8 25
3 8 77
3 8 159
3 8 30
3 8 89
3 8 29
3 8 157
3 8 101
3 8 61
3 8 117
4 9 115
4 9 126
4 9 150
4 9 97
4 9 183
4 9 121
4 9 74
4 9 54
4 9 194
4 9 102
4 9 144
4 9 173
4 9 113
4 9 24
4 9 44
4 9 6
4 9 115
4 9 192
4 9 111
4 9 76
4 9 171
4 9 156
4 9 161
4 9 87
4 9 39
4 9 132
4 9 56
4 9 26
4 9 135
4 9 141
4 9 171
4 9 163
4 9 47
4 9 87
4 9 93
4 9 125
4 9 57
4 9 20
4 9 151
4 9 195
4 9 182
4 9 88
4 9 152
4 9 63
4 9 92
4 9 141
4 9 30
4 9 45
4 9 185
4 9 2
4 9 145
4 9 105
4 9 11
4 9 62
4 9 40
4 9 80
4 9 51
4 9 20
4 9 96
4 9 77
4 9 133
4 9 42
4 9 92
4 9 119
4 9 151
4 9 132
4 9 157
4 9 66
4 9 127
4 9 155
4 9 80
4 9 61
4 9 159
4 9 44
4 9 124
4 9 81
4 9 176
4 9 30
4 9 178
4 9 112
4 9 137
4 9 116
4 9 194
4 9 116
4 9 47
4 9 136
4 9 123
4 9 195
4 9 97
4 9 138
4 9 43
4 9 56
4 9 37
4 9 96
4 9 123
4 9 194
5 10 124
5 10 197
5 10 136
5 10 5
5 10 145
5 10 86
5 10 113
5 10 45
5 10 5
5 10 123
5 10 119
5 10 136
5 10 43
5 10 143
5 10 23
5 10 177
5 10 156
5 10 72
5 10 185
5 10 26
5 10 149
5 10 72
5 10 100
5 10 178
5 10 62
5 10 103
5 10 167
5 10 196
5 10 74
5 10 199
5 10 200
5 10 35
5 10 64
5 10 47
5 10 140
5 10 42
5 10 55
5 10 58
5 10 67
5 10 63
5 10 177
5 10 122
5 10 96
5 10 154
5 10 70
5 10 30
5 10 27
5 10 101
5 10 143
5 10 132
5 10 161
5 10 87
5 10 194
5 10 56
5 10 19
5 10 26
5 10 68
5 10 93
5 10 138
5 10 22
5 10 95
5 10 52
5 10 34
5 10 8
5 10 49
5 10 144
5 10 143
5 10 195
5 10 168
5 10 171
5 10 96
5 10 4
5 10 187
5 10 38
5 10 100
5 10 188
5 10 7
5 10 196
5 10 73
5 10 151
5 10 151
5 10 129
5 10 106
5 10 81
5 10 17
5 10 129
5 10 140
5 10 125
5 10 8
5 10 125
5 10 189
5 10 59
5 10 109
5 10 87
5 10 176
5 10 127
5 10 188
5 10 138
5 10 10
5 10 192
6 11 143
6 11 164
6 11 164
6 11 81
6 11 87
6 11 140
6 11 105
6 11 44
6 11 167
6 11 99
6 11 84
6 11 106
6 11 62
6 11 125
6 11 146
6 11 78
6 11 139
6 11 51
6 11 99
6 11 72
6 11 85
6 11 35
6 11 63
6 11 115
6 11 182
6 11 135
6 11 119
6 11 187
6 11 24
6 11 54
6 11 49
6 11 190
6 11 78
6 11 148
6 11 63
6 11 10
6 11 163
6 11 111
6 11 114
6 11 58
6 11 54
6 11 107
6 11 180
6 11 95
6 11 2
6 11 182
6 11 71
6 11 185
6 11 72
6 11 168
6 11 46
6 11 7
6 11 69
6 11 85
6 11 60
6 11 65
6 11 83
6 11 154
6 11 200
6 11 42
6 11 82
6 11 104
6 11 56
6 11 102
6 11 162
6 11 17
6 11 77
6 11 105
6 11 174
6 11 105
6 11 14
6 11 28
6 11 186
6 11 95
6 11 170
6 11 133
6 11 144
6 11 194
6 11 158
6 11 62
6 11 23
6 11 108
6 11 177
6 11 197
6 11 171
6 11 156
6 11 186
6 11 98
6 11 8
6 11 79
6 11 125
6 11 111
6 11 146
6 11 174
6 11 132
6 11 49
6 11 52
6 11 71
6 11 195
6 11 128
7 12 149
7 12 96
7 12 118
7 12 121
7 12 175
7 12 199
7 12 166
7 12 194
7 12 80
7 12 66
7 12 1
7 12 60
7 12 18
7 12 166
7 12 72
7 12 13
7 12 33
7 12 114
7 12 102
7 12 109
7 12 154
7 12 1
7 12 147
7 12 70
7 12 161
7 12 75
7 12 27
7 12 79
7 12 164
7 12 72
7 12 199
7 12 189
7 12 147
7 12 200
7 12 134
7 12 113
7 12 81
7 12 7
7 12 149
7 12 194
7 12 49
7 12 173
7 12 90
7 12 153
7 12 82
7 12 86
7 12 21
7 12 24
7 12 78
7 12 66
7 12 103
7 12 114
7 12 157
7 12 8
7 12 134
7 12 170
7 12 22
7 12 70
7 12 7
7 12 44
7 12 81
7 12 40
7 12 124
7 12 32
7 12 61
7 12 171
7 12 17
7 12 115
7 12 160
7 12 143
7 12 66
7 12 168
7 12 78
7 12 14
7 12 27
7 12 117
7 12 161
7 12 134
7 12 77
7 12 11
7 12 23
7 12 138
7 12 100
7 12 115
7 12 116
7 12 140
7 12 157
7 12 136
7 12 31
8 13 145
8 13 114
8 13 136
8 13 51
8 13 90
8 13 112
8 13 137
8 13 22
8 13 79
8 13 141
8 13 154
8 13 24
8 13 48
8 13 120
8 13 144
8 13 180
8 13 91
8 13 180
8 13 159
8 13 143
8 13 154
8 13 128
8 13 86
8 13 109
8 13 132
8 13 147
8 13 190
8 13 188
8 13 7
8 13 18
8 13 11
8 13 97
8 13 141
8 13 8
8 13 46
8 13 110
8 13 17
8 13 151
8 13 98
8 13 78
8 13 78
8 13 103
8 13 129
8 13 1
8 13 121
8 13 124
8 13 96
8 13 92
8 13 9
8 13 20
8 13 123
8 13 55
8 13 190
8 13 162
8 13 86
8 13 147
8 13 103
8 13 26
8 13 158
8 13 183
8 13 176
8 13 15
8 13 57
8 13 199
8 13 119
8 13 119
8 13 147
8 13 142
8 13 76
8 13 139
8 13 85
8 13 34
8 13 194
8 13 184
8 13 170
8 13 56
8 13 49
8 13 182
8 13 20
8 13 89
8 13 83
8 13 49
8 13 98
8 13 91
8 13 33
8 13 166
8 13 42
8 13 129
8 13 128
8 13 42
8 13 69
9 14 18
9 14 6
9 14 155
9 14 172
9 14 7
9 14 115
9 14 147
9 14 35
9 14 105
9 14 141
9 14 185
9 14 50
9 14 175
9 14 66
9 14 68
9 14 84
9 14 38
9 14 2
9 14 153
9 14 144
9 14 86
9 14 136
9 14 4
9 14 109
9 14 133
9 14 10
9 14 18
9 14 160
9 14 169
9 14 90
9 14 151
9 14 162
9 14 13
9 14 86
9 14 14
9 14 67
9 14 30
9 14 197
9 14 104
9 14 53
9 14 122
9 14 7
9 14 1
9 14 37
9 14 81
9 14 66
9 14 36
9 14 110
9 14 171
9 14 38
9 14 33
9 14 159
9 14 145
9 14 41
9 14 200
9 14 60
9 14 158
9 14 42
9 14 170
9 14 24
9 14 141
9 14 20
9 14 54
9 14 51
9 14 37
9 14 119
9 14 126
9 14 102
9 14 122
9 14 62
9 14 140
9 14 76
9 14 198
9 14 6
9 14 20
9 14 123
9 14 166
9 14 87
9 14 148
9 14 188
9 14 83
9 14 62
9 14 74
9 14 37
9 14 4
9 14 193
9 14 194
9 14 6
9 14 167
9 14 186
9 14 178
9 14 26
9 14 168
9 14 80
9 14 154
9 14 190
9 14 175
9 14 132
9 14 72
9 14 191
9 14 21
9 14 52
9 14 40
9 14 103
10 15 83
10 15 48
10 15 174
10 15 104
10 15 137
10 15 19
10 15 66
10 15 110
10 15 177
10 15 119
10 15 9
10 15 135
10 15 194
10 15 185
10 15 169
10 15 153
10 15 68
10 15 106
10 15 9
10 15 195
10 15 172
10 15 13
10 15 130
10 15 26
10 15 192
10 15 179
10 15 185
10 15 99
10 15 158
10 15 161
10 15 130
10 15 182
10 15 174
10 15 148
10 15 159
10 15 189
10 15 55
10 15 41
10 15 104
10 15 114
10 15 70
10 15 55
10 15 30
10 15 127
10 15 114
10 15 20
10 15 114
10 15 154
10 15 118
10 15 15
10 15 148
10 15 119
10 15 36
10 15 168
10 15 24
10 15 61
10 15 20
10 15 118
10 15 137
10 15 107
10 15 83
10 15 194
10 15 176
10 15 140
10 15 165
10 15 5
10 15 166
10 15 69
10 15 45
10 15 151
10 15 197
10 15 162
10 15 186
10 15 19
10 15 87
10 15 129
10 15 199
10 15 31
10 15 101
10 15 75
10 15 55
10 15 107
10 15 138
10 15 16
10 15 151
10 15 154
10 15 107
10 15 152
10 15 19
10 15 149
10 15 146
10 15 33
10 15 104
10 15 111
11 16 55
11 16 159
11 16 96
11 16 133
11 16 69
11 16 52
11 16 157
11 16 86
11 16 117
11 16 83
11 16 79
11 16 38
11 16 161
11 16 194
11 16 77
11 16 37
11 16 89
11 16 66
11 16 27
11 16 131
11 16 97
11 16 136
11 16 102
11 16 34
11 16 5
11 16 18
11 16 179
11 16 11
11 16 67
11 16 173
11 16 113
11 16 67
11 16 77
11 16 173
11 16 106
11 16 63
11 16 104
11 16 146
11 16 74
11 16 20
11 16 9
11 16 77
11 16 74
11 16 195
11 16 64
11 16 172
11 16 158
11 16 14
11 16 151
11 16 27
11 16 181
11 16 159
11 16 112
11 16 151
11 16 53
11 16 22
11 16 107
11 16 11
11 16 135
11 16 22
11 16 124
11 16 21
11 16 59
11 16 121
11 16 178
11 16 149
11 16 141
11 16 151
11 16 169
11 16 128
11 16 37
11 16 168
11 16 151
11 16 2
11 16 188
11 16 135
11 16 69
11 16 7
11 16 15
11 16 114
11 16 25
11 16 103
11 16 58
11 16 20
11 16 189
11 16 171
11 16 94
11 16 40
11 16 197
11 16 33
11 16 74
11 16 94
11 16 57
11 16 5
11 16 183
11 16 81
11 16 40
11 16 95
11 16 178
11 16 48
11 16 123
11 16 150
11 16 157
11 16 155
11 16 57
11 16 57
11 16 67
11 16 199
11 16 181
11 16 162
11 16 58
11 16 178
11 16 144
11 16 178
11 16 9
11 16 97
11 16 2
11 16 124
11 16 114
12 17 194
12 17 86
12 17 124
12 17 185
12 17 20
12 17 9
12 17 24
12 17 52
12 17 66
12 17 127
12 17 151
12 17 5
12 17 150
12 17 84
12 17 131
12 17 113
12 17 163
12 17 164
12 17 17
12 17 101
12 17 169
12 17 94
12 17 153
12 17 148
12 17 196
12 17 114
12 17 121
12 17 183
12 17 165
12 17 54
12 17 88
12 17 131
12 17 131
12 17 8
12 17 5
12 17 51
12 17 20
12 17 198
12 17 117
12 17 104
12 17 30
12 17 134
12 17 17
12 17 198
12 17 53
12 17 119
12 17 166
12 17 188
12 17 151
12 17 18
12 17 29
12 17 43
12 17 39
12 17 147
12 17 71
12 17 65
12 17 95
12 17 129
12 17 111
12 17 108
12 17 155
12 17 141
12 17 110
12 17 143
12 17 16
12 17 23
12 17 191
12 17 115
12 17 171
12 17 31
12 17 37
12 17 132
12 17 121
12 17 151
12 17 95
12 17 125
12 17 192
12 17 135
12 17 193
12 17 70
12 17 130
12 17 192
12 17 153
12 17 35
12 17 117
12 17 79
12 17 122
12 17 66
12 17 123
13 18 66
13 18 198
13 18 138
13 18 109
13 18 122
13 18 130
13 18 110
13 18 59
13 18 57
13 18 128
13 18 93
13 18 183
13 18 89
13 18 49
13 18 56
13 18 196
13 18 5
13 18 21
13 18 115
13 18 1
13 18 106
13 18 8
13 18 148
13 18 200
13 18 66
13 18 69
13 18 7
13 18 79
13 18 149
13 18 2
13 18 195
13 18 5
13 18 92
13 18 78
13 18 121
13 18 43
13 18 126
13 18 116
13 18 2
13 18 117
13 18 100
13 18 176
13 18 59
13 18 47
13 18 69
13 18 103
13 18 3
13 18 150
13 18 56
13 18 76
13 18 30
13 18 48
13 18 89
13 18 93
13 18 2
13 18 47
13 18 7
13 18 164
13 18 46
13 18 141
13 18 24
13 18 142
13 18 6
13 18 54
13 18 30
13 18 100
13 18 161
13 18 62
13 18 3
13 18 52
13 18 15
13 18 75
13 18 196
13 18 57
13 18 169
13 18 42
13 18 133
13 18 172
13 18 148
13 18 105
13 18 45
13 18 121
13 18 44
13 18 24
13 18 60
13 18 8
13 18 109
13 18 21
13 18 1
13 18 17
13 18 10
13 18 14
13 18 4
13 18 160
13 18 198
13 18 131
13 18 188
13 18 68
13 18 170
13 18 63
13 18 152
13 18 21
13 18 126
13 18 190
13 18 19
13 18 148
13 18 47
13 18 180
13 18 188
13 18 195
13 18 150
13 18 43
14 19 2
14 19 197
14 19 57
14 19 194
14 19 70
14 19 119
14 19 117
14 19 150
14 19 147
14 19 58
14 19 101
14 19 89
14 19 185
14 19 61
14 19 177
14 19 43
14 19 59
14 19 121
14 19 37
14 19 87
14 19 138
14 19 46
14 19 23
14 19 115
14 19 189
14 19 178
14 19 17
14 19 182
14 19 32
14 19 59
14 19 37
14 19 90
14 19 146
14 19 92
14 19 111
14 19 39
14 19 106
14 19 65
14 19 133
14 19 13
14 19 8
14 19 66
14 19 120
14 19 122
14 19 117
14 19 81
14 19 120
14 19 66
14 19 41
14 19 155
14 19 195
14 19 2
14 19 30
14 19 102
14 19 177
14 19 7
14 19 115
14 19 49
14 19 39
14 19 95
14 19 145
14 19 118
14 19 34
14 19 59
14 19 54
14 19 175
14 19 178
14 19 16
14 19 86
14 19 186
14 19 1
14 19 83
14 19 95
14 19 146
14 19 38
14 19 55
14 19 49
14 19 177
14 19 185
14 19 72
14 19 106
14 19 153
14 19 120
14 19 19
14 19 3
14 19 6
14 19 15
14 19 50
14 19 41
14 19 179
14 19 52
14 19 160
14 19 39
14 19 73
14 19 101
14 19 110
14 19 167
14 19 1
14 19 178
14 19 90
14 19 178
14 19 70
14 19 192
14 19 1
14 19 181
15 20 72
15 20 25
15 20 190
15 20 6
15 20 71
15 20 92
15 20 171
15 20 12
15 20 16
15 20 14
15 20 62
15 20 16
15 20 21
15 20 45
15 20 148
15 20 115
15 20 176
15 20 181
15 20 23
15 20 143
15 20 8
15 20 35
15 20 189
15 20 53
15 20 126
15 20 46
15 20 168
15 20 200
15 20 104
15 20 200
15 20 35
15 20 137
15 20 112
15 20 100
15 20 7
15 20 91
15 20 7
15 20 159
15 20 105
15 20 14
15 20 91
15 20 111
15 20 126
15 20 51
15 20 36
15 20 54
15 20 68
15 20 61
15 20 78
15 20 114
15 20 192
15 20 65
15 20 38
15 20 82
15 20 181
15 20 112
15 20 50
15 20 160
15 20 147
15 20 15
15 20 48
15 20 75
15 20 52
15 20 164
15 20 62
15 20 77
15 20 82
15 20 128
15 20 143
15 20 121
15 20 65
15 20 173
15 20 97
15 20 163
15 20 57
15 20 34
15 20 1
15 20 28
15 20 149
15 20 118
15 20 39
15 20 180
15 20 41
15 20 154
15 20 81
15 20 68
15 20 69
15 20 160
15 20 42
15 20 54
15 20 31
15 20 196
15 20 112
16 21 36
16 21 84
16 21 81
16 21 106
16 21 32
16 21 193
16 21 153
16 21 83
16 21 135
16 21 72
16 21 126
16 21 116
16 21 190
16 21 147
16 21 12
16 21 108
16 21 172
16 21 52
16 21 190
16 21 108
16 21 94
16 21 119
16 21 34
16 21 68
16 21 174
16 21 124
16 21 36
16 21 131
16 21 89
16 21 69
16 21 61
16 21 96
16 21 168
16 21 40
16 21 187
16 21 113
16 21 77
16 21 73
16 21 139
16 21 38
16 21 166
16 21 32
16 21 13
16 21 193
16 21 41
16 21 147
16 21 34
16 21 168
16 21 124
16 21 127
16 21 94
16 21 34
16 21 56
16 21 125
16 21 131
16 21 129
16 21 55
16 21 87
16 21 179
16 21 73
16 21 55
16 21 73
16 21 123
16 21 100
16 21 176
16 21 165
16 21 42
16 21 28
16 21 11
16 21 73
16 21 198
16 21 28
16 21 47
16 21 66
16 21 101
16 21 51
16 21 97
16 21 20
16 21 21
16 21 120
16 21 54
16 21 20
16 21 22
16 21 51
16 21 91
16 21 51
16 21 175
16 21 190
16 21 108
16 21 194
16 21 100
16 21 3
16 21 134
16 21 68
16 21 5
16 21 29
16 21 1
16 21 118
16 21 5
16 21 21
16 21 53
16 21 138
16 21 126
16 21 121
16 21 125
16 21 157
16 21 5
16 21 37
17 22 198
17 22 42
17 22 140
17 22 67
17 22 73
17 22 1
17 22 84
17 22 105
17 22 192
17 22 91
17 22 156
17 22 84
17 22 59
17 22 40
17 22 28
17 22 85
17 22 184
17 22 31
17 22 196
17 22 136
17 22 136
17 22 118
17 22 125
17 22 174
17 22 165
17 22 113
17 22 92
17 22 27
17 22 134
17 22 31
17 22 55
17 22 114
17 22 69
17 22 61
17 22 147
17 22 113
17 22 45
17 22 5
17 22 79
17 22 72
17 22 30
17 22 128
17 22 81
17 22 71
17 22 27
17 22 96
17 22 15
17 22 162
17 22 156
17 22 73
17 22 55
17 22 164
17 22 173
17 22 32
17 22 72
17 22 29
17 22 181
17 22 147
17 22 188
17 22 170
17 22 179
17 22 48
17 22 110
17 22 199
17 22 142
17 22 134
17 22 38
17 22 3
17 22 193
17 22 48
17 22 183
17 22 172
17 22 168
17 22 128
17 22 3
17 22 70
17 22 105
17 22 40
17 22 196
17 22 13
17 22 197
17 22 34
17 22 84
17 22 184
17 22 175
17 22 164
17 22 126
17 22 10
17 22 38
17 22 196
17 22 175
17 22 54
17 22 8
17 22 63
17 22 33
17 22 79
17 22 172
17 22 88
17 22 32
17 22 131
17 22 123
17 22 84
18 23 89
18 23 2
18 23 33
18 23 57
18 23 115
18 23 97
18 23 124
18 23 100
18 23 42
18 23 130
18 23 79
18 23 119
18 23 140
18 23 146
18 23 28
18 23 133
18 23 132
18 23 138
18 23 165
18 23 75
18 23 123
18 23 43
18 23 138
18 23 163
18 23 199
18 23 11
18 23 76
18 23 143
18 23 31
18 23 96
18 23 129
18 23 1
18 23 194
18 23 82
18 23 42
18 23 121
18 23 95
18 23 91
18 23 5
18 23 95
18 23 52
18 23 7
18 23 127
18 23 187
18 23 75
18 23 23
18 23 17
18 23 180
18 23 20
18 23 46
18 23 141
18 23 139
18 23 70
18 23 71
18 23 157
18 23 51
18 23 94
18 23 88
18 23 157
18 23 143
18 23 179
18 23 128
18 23 176
18 23 35
18 23 51
18 23 30
18 23 189
18 23 198
18 23 160
18 23 60
18 23 123
18 23 166
18 23 160
18 23 173
18 23 36
18 23 108
18 23 189
18 23 80
18 23 19
18 23 76
18 23 182
18 23 193
18 23 87
18 23 119
18 23 162
18 23 7
18 23 152
18 23 35
18 23 164
18 23 131
18 23 146
18 23 139
19 24 28
19 24 88
19 24 136
19 24 64
19 24 82
19 24 86
19 24 79
19 24 15
19 24 100
19 24 9
19 24 185
19 24 101
19 24 43
19 24 20
19 24 136
19 24 187
19 24 187
19 24 129
19 24 111
19 24 66
19 24 19
19 24 49
19 24 104
19 24 2
19 24 72
19 24 169
19 24 129
19 24 155
19 24 106
19 24 12
19 24 83
19 24 177
19 24 93
19 24 84
19 24 30
19 24 156
19 24 178
19 24 182
19 24 101
19 24 73
19 24 82
19 24 148
19 24 16
19 24 41
19 24 165
19 24 132
19 24 4
19 24 5
19 24 26
19 24 69
19 24 38
19 24 65
19 24 169
19 24 120
19 24 166
19 24 172
19 24 27
19 24 135
19 24 98
19 24 45
19 24 147
19 24 196
19 24 164
19 24 89
19 24 164
19 24 60
19 24 181
19 24 93
19 24 65
19 24 173
19 24 33
19 24 87
19 24 112
19 24 103
19 24 51
19 24 28
19 24 133
19 24 85
19 24 133
19 24 162
19 24 28
19 24 122
19 24 124
19 24 67
19 24 95
19 24 151
19 24 101
19 24 57
19 24 148
19 24 8
19 24 111
19 24 42
19 24 172
19 24 175
19 24 31
19 24 45
19 24 96
19 24 104
19 24 100
19 24 145
19 24 117
19 24 39
19 24 156
19 24 84
20 25 112
20 25 107
20 25 41
20 25 126
20 25 153
20 25 41
20 25 30
20 25 198
20 25 171
20 25 37
20 25 98
20 25 10
20 25 98
20 25 32
20 25 80
20 25 56
20 25 149
20 25 39
20 25 39
20 25 124
20 25 52
20 25 34
20 25 50
20 25 21
20 25 116
20 25 59
20 25 133
20 25 29
20 25 131
20 25 80
20 25 27
20 25 192
20 25 22
20 25 156
20 25 9
20 25 26
20 25 56
20 25 7
20 25 110
20 25 1
20 25 103
20 25 163
20 25 59
20 25 192
20 25 41
20 25 95
20 25 129
20 25 20
20 25 186
20 25 92
20 25 28
20 25 12
20 25 140
20 25 9
20 25 33
20 25 169
20 25 45
20 25 61
20 25 69
20 25 81
20 25 177
20 25 38
20 25 124
20 25 148
20 25 106
20 25 55
20 25 82
20 25 130
20 25 111
20 25 6
20 25 172
20 25 186
20 25 97
20 25 80
20 25 122
20 25 165
20 25 103
20 25 171
20 25 151
20 25 47
20 25 38
20 25 102
20 25 130
20 25 91
20 25 102
20 25 176
20 25 84
20 25 143
20 25 42
20 25 172
20 25 45
20 25 119
20 25 197
20 25 80
20 25 72
20 25 22
20 25 29
20 25 67
20 25 95
20 25 49
20 25 143
20 25 67
20 25 116
21 26 88
21 26 50
21 26 194
21 26 73
21 26 160
21 26 38
21 26 152
21 26 85
21 26 27
21 26 62
21 26 63
21 26 116
21 26 119
21 26 58
21 26 167
21 26 146
21 26 17
21 26 53
21 26 37
21 26 170
21 26 90
21 26 151
21 26 93
21 26 53
21 26 12
21 26 141
21 26 98
21 26 154
21 26 137
21 26 103
21 26 200
21 26 150
21 26 27
21 26 142
21 26 9
21 26 112
21 26 31
21 26 103
21 26 39
21 26 23
21 26 197
21 26 35
21 26 118
21 26 93
21 26 180
21 26 30
21 26 193
21 26 49
21 26 60
21 26 166
21 26 110
21 26 29
21 26 200
21 26 117
21 26 187
21 26 59
21 26 135
21 26 153
21 26 103
21 26 121
21 26 27
21 26 85
21 26 43
21 26 39
21 26 109
21 26 184
21 26 136
21 26 47
21 26 194
21 26 149
21 26 199
21 26 35
21 26 37
21 26 161
21 26 182
21 26 170
21 26 8
21 26 80
21 26 14
21 26 86
21 26 198
21 26 164
21 26 121
21 26 29
21 26 104
21 26 193
21 26 141
21 26 79
21 26 187
21 26 80
21 26 49
21 26 93
21 26 97
22 27 45
22 27 100
22 27 64
22 27 187
22 27 69
22 27 179
22 27 158
22 27 107
22 27 23
22 27 196
22 27 162
22 27 103
22 27 88
22 27 167
22 27 83
22 27 20
22 27 106
22 27 112
22 27 2
22 27 31
22 27 63
22 27 124
22 27 163
22 27 91
22 27 28
22 27 81
22 27 189
22 27 65
22 27 192
22 27 47
22 27 145
22 27 79
22 27 82
22 27 123
22 27 93
22 27 70
22 27 110
22 27 70
22 27 92
22 27 99
22 27 137
22 27 111
22 27 44
22 27 46
22 27 69
22 27 106
22 27 72
22 27 174
22 27 75
22 27 47
22 27 165
22 27 28
22 27 153
22 27 200
22 27 103
22 27 39
22 27 152
22 27 59
22 27 142
22 27 120
22 27 12
22 27 144
22 27 103
22 27 136
22 27 31
22 27 147
22 27 50
22 27 89
22 27 79
22 27 21
22 27 116
22 27 1
22 27 55
22 27 162
22 27 121
22 27 80
22 27 100
22 27 198
22 27 113
22 27 53
22 27 149
22 27 107
22 27 155
22 27 29
22 27 82
22 27 168
22 27 14
22 27 195
22 27 180
22 27 100
22 27 73
22 27 153
23 28 38
23 28 177
23 28 127
23 28 102
23 28 104
23 28 155
23 28 25
23 28 18
23 28 101
23 28 80
23 28 90
23 28 141
23 28 116
23 28 192
23 28 24
23 28 25
23 28 175
23 28 85
23 28 154
23 28 72
23 28 133
23 28 199
23 28 13
23 28 37
23 28 176
23 28 73
23 28 100
23 28 46
23 28 76
23 28 14
23 28 164
23 28 168
23 28 30
23 28 13
23 28 18
23 28 187
23 28 29
23 28 70
23 28 131
23 28 29
23 28 192
23 28 112
23 28 30
23 28 116
23 28 137
23 28 8
23 28 18
23 28 140
23 28 168
23 28 119
23 28 161
23 28 39
23 28 100
23 28 67
23 28 120
23 28 76
23 28 75
23 28 194
23 28 81
23 28 177
23 28 166
23 28 144
23 28 49
23 28 191
23 28 142
23 28 200
23 28 35
23 28 123
23 28 134
23 28 196
23 28 160
23 28 135
23 28 152
23 28 167
23 28 19
23 28 147
23 28 71
23 28 59
23 28 35
23 28 80
23 28 171
23 28 36
23 28 128
23 28 178
23 28 78
23 28 80
23 28 95
23 28 40
23 28 113
23 28 51
23 28 31
23 28 200
23 28 180
23 28 8
24 29 74
24 29 39
24 29 194
24 29 124
24 29 150
24 29 87
24 29 1
24 29 24
24 29 54
24 29 100
24 29 20
24 29 45
24 29 162
24 29 101
24 29 73
24 29 46
24 29 39
24 29 184
24 29 69
24 29 123
24 29 13
24 29 143
24 29 58
24 29 176
24 29 104
24 29 76
24 29 171
24 29 198
24 29 84
24 29 193
24 29 199
24 29 94
24 29 173
24 29 47
24 29 67
24 29 49
24 29 37
24 29 125
24 29 163
24 29 83
24 29 178
24 29 43
24 29 142
24 29 15
24 29 38
24 29 104
24 29 105
24 29 10
24 29 104
24 29 183
24 29 63
24 29 60
