5000 125538
8 13 65
8 13 32
8 13 147
8 13 48
8 13 186
8 13 45
8 13 152
8 13 81
8 13 118
8 13 83
8 13 182
8 13 115
8 13 39
8 13 6
8 13 26
8 13 172
8 13 146
8 13 10
8 13 103
8 13 34
8 13 110
8 13 1
8 13 95
8 13 149
8 13 188
8 13 33
8 13 124
8 13 112
8 13 142
8 13 26
8 13 159
8 13 104
8 13 110
8 13 193
8 13 92
8 13 151
9 14 32
9 14 143
9 14 57
9 14 179
9 14 109
9 14 64
9 14 191
9 14 171
9 14 143
9 14 61
9 14 175
9 14 82
9 14 38
9 14 61
9 14 31
9 14 121
9 14 130
9 14 58
9 14 171
9 14 199
9 14 74
9 14 108
9 14 40
9 14 44
9 14 130
9 14 198
9 14 126
9 14 130
9 14 21
9 14 118
9 14 56
9 14 103
9 14 90
9 14 148
9 14 92
9 14 72
9 14 156
9 14 100
9 14 49
9 14 144
9 14 149
9 14 110
9 14 92
9 14 141
9 14 65
9 14 6
9 14 194
9 14 140
9 14 125
9 14 152
9 14 198
10 15 100
10 15 15
10 15 11
10 15 21
10 15 31
10 15 76
10 15 74
10 15 2
10 15 199
10 15 97
10 15 121
10 15 15
10 15 109
10 15 9
10 15 130
10 15 159
10 15 143
10 15 172
10 15 163
10 15 80
10 15 172
10 15 154
10 15 188
10 15 37
10 15 5
10 15 98
10 15 158
10 15 105
10 15 124
10 15 62
10 15 50
10 15 100
10 15 6
10 15 132
10 15 179
10 15 80
10 15 33
10 15 177
10 15 48
10 15 155
10 15 76
10 15 44
10 15 46
10 15 48
10 15 177
10 15 168
10 15 63
10 15 90
10 15 61
10 15 149
10 15 182
10 15 107
10 15 199
10 15 5
10 15 195
10 15 86
11 16 100
11 16 173
11 16 158
11 16 101
11 16 42
11 16 12
11 16 174
11 16 88
11 16 107
11 16 194
11 16 26
11 16 35
11 16 125
11 16 138
11 16 78
11 16 77
11 16 68
11 16 56
11 16 9
11 16 41
11 16 11
11 16 15
11 16 92
11 16 142
11 16 103
11 16 74
11 16 74
11 16 200
11 16 59
11 16 45
11 16 145
11 16 56
11 16 16
11 16 153
11 16 52
11 16 58
11 16 2
11 16 33
11 16 156
11 16 136
11 16 25
11 16 60
11 16 90
11 16 52
11 16 32
11 16 183
12 17 82
12 17 187
12 17 87
12 17 87
12 17 160
12 17 121
12 17 71
12 17 37
12 17 132
12 17 190
12 17 45
12 17 21
12 17 29
12 17 142
12 17 31
12 17 186
12 17 197
12 17 18
12 17 121
12 17 128
12 17 1
12 17 8
12 17 144
12 17 85
12 17 15
12 17 146
12 17 171
12 17 173
12 17 190
12 17 43
12 17 179
12 17 106
12 17 154
12 17 182
12 17 168
12 17 122
12 17 147
12 17 137
12 17 174
12 17 188
12 17 187
12 17 191
12 17 54
12 17 184
12 17 124
12 17 190
12 17 3
12 17 125
12 17 25
12 17 50
12 17 155
12 17 149
12 17 183
13 18 139
13 18 169
13 18 164
13 18 20
13 18 171
13 18 200
13 18 105
13 18 4
13 18 132
13 18 15
13 18 102
13 18 70
13 18 194
13 18 190
13 18 54
13 18 145
13 18 97
13 18 32
13 18 200
13 18 25
13 18 60
13 18 9
13 18 84
13 18 170
13 18 150
13 18 41
13 18 146
13 18 78
13 18 165
13 18 149
13 18 194
13 18 16
13 18 141
13 18 167
13 18 101
13 18 146
13 18 174
13 18 189
13 18 29
13 18 130
13 18 132
13 18 21
13 18 129
13 18 65
13 18 152
13 18 71
14 19 147
14 19 103
14 19 17
14 19 20
14 19 142
14 19 190
14 19 150
14 19 62
14 19 157
14 19 139
14 19 73
14 19 195
14 19 1
14 19 38
14 19 188
14 19 3
14 19 151
14 19 122
14 19 22
14 19 122
14 19 23
14 19 53
14 19 158
14 19 160
14 19 127
14 19 67
14 19 140
14 19 144
14 19 162
14 19 87
14 19 33
14 19 195
14 19 109
14 19 84
14 19 199
14 19 44
14 19 38
14 19 138
14 19 152
14 19 67
14 19 34
14 19 193
14 19 1
14 19 74
14 19 102
14 19 102
14 19 187
14 19 111
14 19 81
14 19 50
14 19 20
14 19 19
14 19 28
14 19 130
14 19 145
15 20 82
15 20 171
15 20 39
15 20 117
15 20 41
15 20 184
15 20 146
15 20 21
15 20 112
15 20 90
15 20 197
15 20 47
15 20 77
15 20 89
15 20 132
15 20 125
15 20 90
15 20 146
15 20 18
15 20 122
15 20 194
15 20 176
15 20 48
15 20 132
15 20 48
15 20 79
15 20 76
15 20 134
15 20 47
15 20 80
15 20 153
15 20 166
15 20 190
15 20 196
15 20 55
15 20 74
15 20 161
15 20 42
15 20 143
15 20 163
16 21 40
16 21 145
16 21 47
16 21 135
16 21 115
16 21 94
16 21 64
16 21 162
16 21 76
16 21 19
16 21 154
16 21 10
16 21 31
16 21 146
16 21 45
16 21 1
16 21 51
16 21 101
16 21 147
16 21 169
16 21 172
16 21 180
16 21 163
16 21 197
16 21 26
16 21 101
16 21 71
16 21 9
16 21 183
16 21 44
16 21 136
16 21 154
16 21 9
16 21 141
16 21 107
16 21 4
16 21 74
16 21 132
16 21 120
16 21 35
16 21 98
16 21 108
16 21 68
16 21 174
16 21 135
16 21 143
16 21 15
16 21 22
16 21 125
16 21 96
16 21 200
16 21 152
16 21 35
16 21 79
16 21 179
16 21 113
16 21 148
16 21 165
17 22 112
17 22 24
17 22 90
17 22 12
17 22 140
17 22 65
17 22 80
17 22 188
17 22 107
17 22 106
17 22 13
17 22 176
17 22 73
17 22 114
17 22 145
17 22 37
17 22 195
17 22 98
17 22 120
17 22 17
17 22 71
17 22 80
17 22 154
17 22 22
17 22 38
17 22 54
17 22 170
17 22 30
17 22 116
17 22 72
17 22 94
17 22 120
17 22 146
17 22 58
17 22 94
17 22 90
17 22 25
17 22 190
17 22 160
17 22 40
17 22 3
17 22 106
17 22 65
17 22 148
17 22 54
17 22 125
17 22 120
17 22 77
17 22 132
17 22 32
18 23 167
18 23 11
18 23 197
18 23 120
18 23 116
18 23 92
18 23 173
18 23 42
18 23 160
18 23 152
18 23 151
18 23 55
18 23 131
18 23 32
18 23 36
18 23 22
18 23 13
18 23 124
18 23 66
18 23 111
18 23 180
18 23 78
18 23 44
18 23 72
18 23 90
18 23 74
18 23 99
18 23 58
18 23 174
18 23 123
18 23 158
18 23 59
18 23 149
18 23 25
18 23 63
18 23 33
18 23 175
18 23 154
18 23 67
18 23 163
18 23 154
18 23 49
18 23 117
18 23 40
19 24 67
19 24 71
19 24 99
19 24 78
19 24 147
19 24 62
19 24 57
19 24 103
19 24 59
19 24 126
19 24 105
19 24 114
19 24 168
19 24 185
19 24 100
19 24 196
19 24 29
19 24 124
19 24 138
19 24 130
19 24 105
19 24 1
19 24 92
19 24 135
19 24 167
19 24 174
19 24 61
19 24 50
19 24 112
19 24 148
19 24 128
19 24 59
19 24 64
19 24 72
19 24 109
19 24 87
19 24 31
19 24 115
19 24 92
19 24 22
19 24 55
19 24 121
19 24 69
19 24 81
19 24 185
19 24 196
19 24 14
19 24 14
19 24 49
19 24 156
19 24 129
19 24 96
19 24 173
19 24 82
19 24 15
19 24 165
19 24 177
19 24 39
19 24 53
19 24 57
19 24 102
19 24 189
20 25 66
20 25 17
20 25 168
20 25 19
20 25 179
20 25 23
20 25 21
20 25 91
20 25 24
20 25 198
20 25 180
20 25 166
20 25 124
20 25 25
20 25 139
20 25 74
20 25 134
20 25 14
20 25 92
20 25 46
20 25 11
20 25 12
20 25 19
20 25 145
20 25 80
20 25 154
20 25 146
20 25 117
20 25 93
20 25 157
20 25 194
20 25 126
20 25 191
20 25 64
20 25 10
20 25 195
20 25 151
20 25 19
20 25 172
21 26 90
21 26 72
21 26 106
21 26 2
21 26 113
21 26 183
21 26 63
21 26 134
21 26 6
21 26 42
21 26 10
21 26 183
21 26 70
21 26 79
21 26 200
21 26 119
21 26 10
21 26 15
21 26 32
21 26 136
21 26 86
21 26 56
21 26 68
21 26 142
21 26 102
21 26 64
21 26 193
21 26 145
21 26 148
21 26 172
21 26 136
21 26 80
21 26 104
21 26 100
21 26 80
21 26 188
21 26 130
21 26 165
21 26 154
21 26 48
22 27 82
22 27 72
22 27 191
22 27 155
22 27 171
22 27 172
22 27 167
22 27 170
22 27 131
22 27 179
22 27 200
22 27 185
22 27 155
22 27 52
22 27 100
22 27 182
22 27 75
22 27 146
22 27 173
22 27 97
22 27 54
22 27 189
22 27 163
22 27 169
22 27 193
22 27 1
22 27 187
22 27 4
22 27 159
22 27 154
22 27 131
22 27 73
22 27 199
22 27 109
22 27 86
22 27 120
22 27 29
22 27 41
22 27 155
22 27 103
22 27 196
22 27 196
22 27 127
22 27 114
22 27 172
22 27 98
22 27 152
22 27 36
22 27 12
22 27 14
22 27 125
22 27 9
22 27 72
22 27 10
22 27 83
22 27 190
22 27 193
22 27 178
22 27 123
22 27 14
22 27 67
22 27 6
22 27 68
23 28 123
23 28 195
23 28 148
23 28 172
23 28 196
23 28 142
23 28 1
23 28 86
23 28 111
23 28 55
23 28 178
23 28 134
23 28 111
23 28 113
23 28 195
23 28 168
23 28 93
23 28 104
23 28 9
23 28 31
23 28 198
23 28 170
23 28 128
23 28 192
23 28 81
23 28 62
23 28 129
23 28 160
23 28 200
23 28 49
23 28 182
23 28 129
23 28 200
23 28 182
23 28 122
23 28 12
23 28 179
23 28 23
23 28 145
23 28 32
23 28 185
23 28 181
23 28 38
23 28 107
23 28 181
23 28 36
23 28 153
23 28 113
23 28 160
23 28 89
23 28 139
24 29 133
24 29 16
24 29 62
24 29 149
24 29 57
24 29 90
24 29 4
24 29 142
24 29 122
24 29 125
24 29 49
24 29 45
24 29 8
24 29 123
24 29 158
24 29 14
24 29 162
24 29 193
24 29 48
24 29 163
24 29 13
24 29 3
24 29 176
24 29 37
24 29 76
24 29 131
24 29 126
24 29 155
24 29 77
24 29 193
24 29 96
24 29 69
24 29 62
24 29 53
24 29 52
24 29 188
24 29 47
24 29 92
24 29 4
24 29 164
24 29 161
24 29 108
24 29 71
24 29 162
24 29 200
24 29 112
24 29 96
24 29 189
24 29 37
24 29 188
25 30 75
25 30 64
25 30 154
25 30 182
25 30 4
25 30 59
25 30 145
25 30 67
25 30 19
25 30 130
25 30 175
25 30 168
25 30 22
25 30 171
25 30 197
25 30 27
25 30 108
25 30 48
25 30 20
25 30 112
25 30 53
25 30 165
25 30 186
25 30 87
25 30 15
25 30 55
25 30 182
25 30 142
25 30 154
25 30 185
25 30 104
25 30 59
25 30 43
25 30 140
25 30 39
25 30 124
25 30 198
25 30 166
25 30 154
25 30 112
25 30 183
25 30 126
25 30 22
25 30 114
25 30 195
25 30 146
25 30 79
25 30 188
25 30 44
25 30 136
25 30 15
25 30 186
25 30 60
25 30 169
25 30 63
25 30 85
25 30 113
25 30 43
25 30 109
26 31 85
26 31 68
26 31 100
26 31 20
26 31 8
26 31 137
26 31 175
26 31 165
26 31 28
26 31 189
26 31 73
26 31 133
26 31 184
26 31 114
26 31 115
26 31 46
26 31 194
26 31 156
26 31 42
26 31 84
26 31 149
26 31 12
26 31 120
26 31 69
26 31 85
26 31 137
26 31 189
26 31 110
26 31 11
26 31 14
26 31 30
26 31 64
26 31 162
26 31 121
26 31 78
26 31 158
26 31 61
26 31 106
26 31 94
26 31 177
26 31 198
26 31 142
26 31 101
26 31 148
26 31 45
26 31 147
26 31 102
26 31 110
26 31 190
26 31 119
26 31 56
26 31 47
27 32 196
27 32 158
27 32 57
27 32 68
27 32 23
27 32 100
27 32 127
27 32 38
27 32 142
27 32 164
27 32 12
27 32 35
27 32 64
27 32 161
27 32 189
27 32 71
27 32 147
27 32 156
27 32 109
27 32 76
27 32 119
27 32 159
27 32 138
27 32 59
27 32 3
27 32 53
27 32 2
27 32 147
27 32 20
27 32 70
27 32 7
27 32 1
27 32 183
27 32 199
27 32 81
27 32 27
27 32 87
27 32 11
27 32 144
27 32 79
27 32 84
27 32 42
27 32 43
27 32 120
27 32 53
27 32 121
27 32 41
27 32 109
27 32 65
27 32 124
27 32 158
27 32 35
28 33 110
28 33 92
28 33 143
28 33 63
28 33 177
28 33 31
28 33 77
28 33 170
28 33 92
28 33 87
28 33 198
28 33 158
28 33 169
28 33 191
28 33 193
28 33 135
28 33 100
28 33 25
28 33 111
28 33 168
28 33 167
28 33 77
28 33 27
28 33 87
28 33 15
28 33 105
28 33 59
28 33 158
28 33 61
28 33 43
28 33 54
28 33 16
28 33 23
28 33 154
28 33 170
28 33 82
28 33 90
28 33 59
28 33 28
28 33 111
28 33 127
28 33 77
28 33 135
28 33 166
28 33 69
28 33 63
28 33 88
28 33 159
28 33 41
29 34 71
29 34 57
29 34 198
29 34 184
29 34 88
29 34 114
29 34 199
29 34 55
29 34 171
29 34 55
29 34 19
29 34 141
29 34 192
29 34 177
29 34 200
29 34 147
29 34 54
29 34 7
29 34 113
29 34 51
29 34 33
29 34 48
29 34 2
29 34 164
29 34 68
29 34 107
29 34 45
29 34 189
29 34 160
29 34 130
29 34 118
29 34 82
29 34 86
29 34 58
29 34 63
29 34 162
29 34 198
29 34 176
29 34 71
29 34 163
29 34 151
29 34 85
29 34 184
29 34 9
29 34 136
29 34 151
29 34 108
29 34 53
30 35 6
30 35 156
30 35 154
30 35 77
30 35 193
30 35 51
30 35 200
30 35 11
30 35 124
30 35 7
30 35 87
30 35 125
30 35 34
30 35 16
30 35 56
30 35 41
30 35 79
30 35 130
30 35 191
30 35 94
30 35 196
30 35 24
30 35 139
30 35 20
30 35 70
30 35 123
30 35 18
30 35 191
30 35 153
30 35 161
30 35 107
30 35 57
30 35 36
30 35 198
30 35 155
30 35 35
30 35 134
30 35 16
30 35 102
30 35 141
30 35 187
30 35 24
30 35 180
30 35 148
30 35 168
30 35 191
30 35 122
31 36 161
31 36 70
31 36 24
31 36 61
31 36 95
31 36 120
31 36 145
31 36 198
31 36 140
31 36 71
31 36 21
31 36 143
31 36 178
31 36 61
31 36 99
31 36 83
31 36 144
31 36 150
31 36 123
31 36 111
31 36 147
31 36 115
31 36 11
31 36 111
31 36 120
31 36 54
31 36 89
31 36 147
31 36 135
31 36 93
31 36 160
31 36 169
31 36 113
31 36 68
31 36 91
31 36 146
31 36 4
31 36 57
31 36 187
31 36 85
31 36 120
31 36 53
31 36 122
31 36 157
31 36 143
31 36 191
31 36 116
31 36 191
32 37 61
32 37 181
32 37 29
32 37 112
32 37 173
32 37 72
32 37 93
32 37 54
32 37 33
32 37 34
32 37 67
32 37 43
32 37 29
32 37 20
32 37 198
32 37 61
32 37 26
32 37 128
32 37 42
32 37 24
32 37 47
32 37 65
32 37 106
32 37 124
32 37 72
32 37 185
32 37 97
32 37 77
32 37 184
32 37 44
32 37 46
32 37 131
32 37 114
32 37 161
32 37 64
32 37 181
32 37 179
32 37 41
32 37 158
32 37 32
32 37 14
32 37 32
32 37 6
32 37 164
32 37 92
32 37 155
32 37 99
32 37 7
32 37 7
33 38 136
33 38 113
33 38 55
33 38 65
33 38 100
33 38 124
33 38 125
33 38 122
33 38 62
33 38 39
33 38 113
33 38 93
33 38 185
33 38 29
33 38 158
33 38 125
33 38 82
33 38 39
33 38 5
33 38 18
33 38 190
33 38 82
33 38 186
33 38 35
33 38 191
33 38 153
33 38 178
33 38 194
33 38 187
33 38 101
33 38 73
33 38 44
33 38 55
33 38 125
33 38 143
33 38 153
33 38 180
33 38 53
33 38 152
33 38 36
33 38 102
33 38 140
33 38 110
33 38 57
33 38 79
33 38 147
33 38 50
33 38 163
33 38 90
33 38 12
33 38 10
33 38 67
33 38 196
33 38 57
33 38 155
33 38 199
34 39 134
34 39 12
34 39 94
34 39 175
34 39 167
34 39 61
34 39 170
34 39 184
34 39 36
34 39 1
34 39 8
34 39 101
34 39 162
34 39 176
34 39 128
34 39 87
34 39 168
34 39 189
34 39 85
34 39 145
34 39 67
34 39 139
34 39 121
34 39 194
34 39 182
34 39 44
34 39 100
34 39 75
34 39 159
34 39 116
34 39 57
34 39 21
34 39 82
34 39 72
34 39 137
34 39 192
34 39 132
34 39 153
34 39 14
34 39 135
34 39 146
34 39 82
34 39 170
34 39 91
34 39 105
34 39 148
34 39 71
34 39 2
34 39 100
34 39 146
34 39 99
34 39 177
34 39 166
34 39 73
34 39 67
34 39 48
35 40 190
35 40 195
35 40 119
35 40 194
35 40 178
35 40 161
35 40 196
35 40 89
35 40 138
35 40 196
35 40 15
35 40 110
35 40 115
35 40 99
35 40 144
35 40 72
35 40 142
35 40 31
35 40 88
35 40 25
35 40 26
35 40 81
35 40 92
35 40 18
35 40 162
35 40 19
35 40 82
35 40 70
35 40 183
35 40 177
35 40 87
35 40 34
35 40 108
35 40 19
35 40 19
35 40 184
35 40 58
35 40 11
35 40 88
35 40 16
35 40 164
35 40 91
35 40 85
35 40 192
35 40 79
36 41 108
36 41 43
36 41 12
36 41 44
36 41 197
36 41 38
36 41 147
36 41 117
36 41 174
36 41 187
36 41 88
36 41 84
36 41 27
36 41 16
36 41 88
36 41 48
36 41 57
36 41 11
36 41 114
36 41 120
36 41 169
36 41 82
36 41 75
36 41 148
36 41 50
36 41 187
36 41 1
36 41 200
36 41 56
36 41 14
36 41 143
37 42 90
37 42 32
37 42 112
37 42 51
37 42 115
37 42 94
37 42 150
37 42 173
37 42 59
37 42 92
37 42 199
37 42 119
37 42 88
37 42 196
37 42 14
37 42 138
37 42 16
37 42 27
37 42 171
37 42 30
37 42 168
37 42 25
37 42 119
37 42 71
37 42 16
37 42 175
37 42 157
37 42 17
37 42 90
37 42 146
37 42 14
37 42 61
37 42 120
37 42 43
37 42 11
37 42 121
37 42 74
37 42 138
37 42 67
37 42 64
37 42 106
37 42 74
37 42 115
37 42 53
37 42 138
37 42 179
37 42 191
37 42 96
37 42 124
37 42 44
37 42 34
37 42 17
37 42 71
37 42 160
37 42 50
37 42 168
38 43 67
38 43 119
38 43 12
38 43 178
38 43 80
38 43 149
38 43 77
38 43 183
38 43 12
38 43 177
38 43 127
38 43 34
38 43 51
38 43 12
38 43 94
38 43 158
38 43 135
38 43 191
38 43 47
38 43 82
38 43 191
38 43 43
38 43 30
38 43 104
38 43 29
38 43 69
38 43 80
38 43 13
38 43 81
38 43 3
38 43 32
38 43 151
38 43 16
38 43 77
38 43 194
38 43 28
38 43 108
38 43 14
38 43 194
38 43 60
38 43 59
38 43 50
38 43 24
38 43 27
38 43 86
38 43 43
38 43 22
38 43 173
38 43 179
38 43 92
38 43 38
38 43 126
38 43 101
38 43 192
38 43 35
39 44 53
39 44 7
39 44 153
39 44 70
39 44 60
39 44 132
39 44 97
39 44 15
39 44 132
39 44 57
39 44 79
39 44 16
39 44 74
39 44 180
39 44 14
39 44 22
39 44 93
39 44 180
39 44 67
39 44 191
39 44 142
39 44 95
39 44 97
39 44 80
39 44 77
39 44 59
39 44 88
39 44 94
39 44 65
39 44 113
39 44 44
39 44 90
39 44 108
39 44 9
39 44 195
39 44 38
39 44 155
39 44 156
39 44 186
39 44 152
39 44 152
39 44 136
39 44 47
39 44 68
39 44 185
39 44 26
39 44 188
39 44 195
39 44 3
39 44 160
39 44 15
39 44 113
39 44 72
40 45 123
40 45 58
40 45 117
40 45 85
40 45 23
40 45 198
40 45 198
40 45 48
40 45 16
40 45 4
40 45 134
40 45 132
40 45 67
40 45 16
40 45 38
40 45 62
40 45 98
40 45 87
40 45 13
40 45 136
40 45 145
40 45 68
40 45 178
40 45 24
40 45 113
40 45 192
40 45 43
40 45 200
40 45 136
40 45 63
40 45 68
40 45 155
40 45 9
40 45 52
40 45 95
40 45 74
40 45 99
40 45 81
40 45 61
40 45 5
40 45 170
40 45 37
40 45 118
40 45 22
40 45 39
40 45 124
40 45 189
40 45 178
40 45 97
40 45 78
40 45 86
40 45 32
40 45 146
40 45 114
41 46 199
41 46 183
41 46 116
41 46 90
41 46 195
41 46 57
41 46 132
41 46 38
41 46 190
41 46 68
41 46 133
41 46 145
41 46 68
41 46 141
41 46 172
41 46 119
41 46 9
41 46 92
41 46 43
41 46 12
41 46 35
41 46 138
41 46 63
41 46 36
41 46 78
41 46 150
41 46 189
41 46 166
41 46 101
41 46 93
41 46 114
41 46 126
41 46 84
41 46 162
41 46 167
41 46 37
41 46 100
42 47 196
42 47 137
42 47 58
42 47 125
42 47 178
42 47 68
42 47 97
42 47 13
42 47 174
42 47 143
42 47 30
42 47 116
42 47 3
42 47 167
42 47 123
42 47 114
42 47 123
42 47 63
42 47 92
42 47 165
42 47 60
42 47 99
42 47 99
42 47 53
42 47 170
42 47 167
42 47 53
42 47 194
42 47 55
42 47 127
42 47 1
42 47 7
42 47 67
42 47 179
42 47 137
42 47 148
42 47 86
42 47 39
42 47 138
42 47 107
42 47 29
42 47 22
42 47 63
42 47 50
42 47 79
42 47 3
42 47 53
42 47 64
42 47 54
42 47 15
42 47 96
43 48 82
43 48 86
43 48 67
43 48 169
43 48 72
43 48 93
43 48 182
43 48 68
43 48 156
43 48 36
43 48 34
43 48 122
43 48 176
43 48 161
43 48 107
43 48 91
43 48 93
43 48 92
43 48 11
43 48 57
43 48 183
43 48 84
43 48 4
43 48 120
43 48 59
43 48 150
43 48 167
43 48 116
43 48 170
43 48 159
43 48 117
43 48 57
43 48 188
43 48 193
43 48 16
43 48 110
43 48 34
43 48 155
43 48 49
43 48 127
43 48 60
43 48 184
43 48 138
43 48 185
44 49 172
44 49 90
44 49 164
44 49 118
44 49 53
44 49 190
44 49 105
44 49 175
44 49 149
44 49 43
44 49 163
44 49 35
44 49 131
44 49 169
44 49 138
44 49 133
44 49 136
44 49 173
44 49 192
44 49 159
44 49 170
44 49 51
44 49 14
44 49 72
44 49 129
44 49 76
44 49 164
44 49 48
44 49 155
44 49 136
44 49 1
44 49 79
44 49 59
44 49 18
44 49 197
44 49 24
44 49 141
44 49 143
44 49 3
44 49 159
44 49 109
44 49 171
44 49 114
44 49 169
44 49 113
44 49 63
44 49 6
44 49 183
44 49 79
44 49 118
44 49 163
45 50 5
45 50 168
45 50 169
45 50 108
45 50 90
45 50 21
45 50 50
45 50 180
45 50 16
45 50 49
45 50 50
45 50 12
45 50 69
45 50 139
45 50 82
45 50 116
45 50 69
45 50 76
45 50 67
45 50 184
45 50 129
45 50 69
45 50 148
45 50 150
45 50 198
45 50 7
45 50 36
45 50 103
45 50 188
45 50 180
45 50 197
45 50 85
45 50 140
45 50 84
45 50 14
45 50 197
45 50 166
45 50 162
45 50 171
45 50 164
45 50 14
45 50 103
45 50 58
45 50 93
45 50 168
45 50 121
45 50 72
45 50 5
45 50 197
46 51 133
46 51 152
46 51 54
46 51 143
46 51 90
46 51 194
46 51 39
46 51 166
46 51 10
46 51 75
46 51 196
46 51 172
46 51 118
46 51 110
46 51 21
46 51 123
46 51 83
46 51 57
46 51 89
46 51 83
46 51 120
46 51 170
46 51 101
46 51 171
46 51 80
46 51 86
46 51 151
46 51 135
46 51 139
46 51 91
46 51 109
46 51 183
46 51 123
46 51 61
46 51 105
46 51 2
46 51 29
46 51 158
46 51 4
46 51 137
46 51 24
46 51 152
46 51 137
46 51 23
46 51 117
46 51 122
47 52 179
47 52 20
47 52 83
47 52 157
47 52 45
47 52 105
47 52 65
47 52 140
47 52 194
47 52 143
47 52 48
47 52 188
47 52 170
47 52 143
47 52 98
47 52 61
47 52 73
47 52 11
47 52 106
47 52 190
47 52 180
47 52 56
47 52 21
47 52 171
47 52 6
47 52 31
47 52 187
47 52 115
47 52 156
