5000 127655
4 9 15
4 9 22
4 9 32
4 9 7
4 9 88
4 9 28
4 9 15
4 9 90
4 9 86
4 9 51
4 9 14
4 9 3
4 9 3
4 9 27
4 9 94
4 9 97
4 9 36
4 9 72
4 9 94
4 9 48
4 9 18
4 9 87
4 9 32
4 9 36
5 10 100
5 10 3
5 10 76
5 10 34
5 10 6
5 10 82
5 10 50
5 10 7
5 10 6
5 10 81
5 10 6
5 10 23
5 10 30
5 10 42
5 10 68
5 10 76
5 10 74
5 10 18
5 10 60
5 10 29
5 10 64
5 10 72
5 10 99
5 10 9
5 10 30
5 10 68
5 10 48
5 10 1
5 10 39
5 10 47
5 10 17
5 10 93
5 10 29
5 10 86
5 10 50
5 10 29
5 10 71
5 10 60
5 10 49
5 10 2
5 10 63
5 10 78
5 10 48
5 10 50
5 10 59
5 10 90
5 10 33
5 10 53
5 10 11
5 10 6
5 10 90
5 10 14
5 10 85
6 11 37
6 11 28
6 11 53
6 11 23
6 11 65
6 11 72
6 11 12
6 11 56
6 11 36
6 11 91
6 11 28
6 11 35
6 11 33
6 11 40
6 11 45
6 11 95
6 11 17
6 11 97
6 11 75
6 11 27
6 11 31
6 11 69
6 11 48
6 11 98
6 11 63
6 11 32
6 11 7
6 11 36
6 11 19
6 11 9
6 11 75
6 11 38
6 11 95
6 11 52
6 11 4
6 11 97
6 11 90
6 11 66
6 11 60
6 11 79
6 11 56
6 11 68
6 11 65
6 11 69
6 11 2
6 11 44
7 12 64
7 12 9
7 12 47
7 12 42
7 12 64
7 12 26
7 12 51
7 12 58
7 12 12
7 12 48
7 12 2
7 12 63
7 12 47
7 12 72
7 12 91
7 12 49
7 12 20
7 12 6
7 12 14
7 12 29
7 12 27
7 12 1
7 12 17
7 12 74
7 12 89
7 12 62
7 12 7
7 12 28
7 12 60
7 12 73
7 12 57
7 12 34
7 12 5
7 12 22
7 12 89
7 12 51
7 12 19
7 12 87
7 12 50
7 12 100
7 12 32
7 12 98
7 12 21
7 12 69
7 12 33
7 12 87
7 12 30
7 12 77
7 12 49
7 12 14
8 13 95
8 13 17
8 13 78
8 13 58
8 13 91
8 13 69
8 13 69
8 13 28
8 13 22
8 13 26
8 13 31
8 13 13
8 13 36
8 13 51
8 13 35
8 13 83
8 13 68
8 13 8
8 13 10
8 13 20
8 13 94
8 13 12
8 13 18
8 13 18
8 13 71
8 13 84
8 13 37
8 13 100
8 13 89
8 13 74
8 13 10
8 13 32
8 13 17
8 13 11
8 13 51
8 13 47
8 13 66
8 13 62
8 13 88
8 13 2
8 13 83
8 13 98
8 13 79
8 13 24
8 13 59
8 13 16
8 13 34
8 13 1
9 14 38
9 14 9
9 14 73
9 14 10
9 14 91
9 14 27
9 14 49
9 14 69
9 14 69
9 14 30
9 14 30
9 14 43
9 14 75
9 14 37
9 14 60
9 14 98
9 14 80
9 14 62
9 14 9
9 14 24
9 14 95
9 14 10
9 14 60
9 14 98
9 14 2
9 14 80
9 14 7
9 14 72
9 14 56
9 14 77
9 14 11
9 14 48
9 14 85
9 14 37
9 14 20
9 14 36
9 14 26
9 14 8
9 14 36
9 14 45
9 14 70
10 15 67
10 15 16
10 15 96
10 15 38
10 15 66
10 15 72
10 15 33
10 15 33
10 15 6
10 15 39
10 15 56
10 15 3
10 15 47
10 15 51
10 15 56
10 15 70
10 15 40
10 15 91
10 15 67
10 15 12
10 15 93
10 15 45
10 15 85
10 15 15
10 15 47
10 15 29
10 15 25
10 15 23
10 15 13
10 15 36
10 15 61
10 15 45
10 15 46
10 15 72
10 15 37
10 15 82
10 15 60
10 15 65
10 15 29
10 15 7
11 16 21
11 16 54
11 16 88
11 16 90
11 16 14
11 16 59
11 16 56
11 16 5
11 16 79
11 16 9
11 16 67
11 16 66
11 16 97
11 16 96
11 16 55
11 16 69
11 16 20
11 16 5
11 16 48
11 16 47
11 16 38
11 16 46
11 16 27
11 16 51
11 16 70
11 16 67
11 16 80
11 16 44
11 16 27
11 16 31
11 16 2
11 16 83
11 16 60
11 16 10
11 16 100
11 16 14
11 16 64
11 16 80
11 16 71
11 16 41
11 16 98
11 16 94
11 16 74
11 16 2
11 16 30
11 16 81
11 16 89
11 16 13
11 16 53
11 16 15
11 16 28
11 16 49
11 16 2
11 16 39
11 16 19
11 16 14
11 16 59
11 16 30
11 16 87
12 17 88
12 17 81
12 17 70
12 17 40
12 17 73
12 17 36
12 17 91
12 17 75
12 17 96
12 17 85
12 17 73
12 17 92
12 17 84
12 17 85
12 17 73
12 17 82
12 17 89
12 17 13
12 17 2
12 17 7
12 17 6
12 17 63
12 17 96
12 17 86
12 17 92
12 17 9
12 17 38
12 17 18
12 17 8
12 17 23
12 17 50
12 17 100
12 17 51
12 17 1
12 17 21
12 17 79
12 17 23
12 17 5
12 17 95
12 17 57
12 17 99
12 17 81
12 17 14
12 17 69
12 17 35
13 18 65
13 18 62
13 18 5
13 18 8
13 18 19
13 18 24
13 18 15
13 18 74
13 18 2
13 18 24
13 18 80
13 18 1
13 18 68
13 18 91
13 18 84
13 18 9
13 18 11
13 18 37
13 18 86
13 18 72
13 18 11
13 18 32
13 18 4
13 18 92
13 18 49
13 18 39
13 18 72
13 18 62
13 18 82
13 18 73
13 18 98
13 18 58
13 18 21
13 18 94
13 18 2
13 18 47
13 18 10
13 18 26
13 18 10
13 18 84
13 18 51
14 19 15
14 19 84
14 19 89
14 19 68
14 19 33
14 19 40
14 19 46
14 19 98
14 19 22
14 19 88
14 19 6
14 19 46
14 19 8
14 19 98
14 19 51
14 19 50
14 19 13
14 19 84
14 19 17
14 19 57
14 19 97
14 19 11
14 19 64
14 19 42
14 19 67
14 19 16
14 19 47
14 19 72
14 19 80
14 19 63
14 19 69
14 19 1
14 19 5
14 19 63
14 19 1
14 19 31
14 19 27
14 19 37
14 19 48
14 19 9
14 19 34
14 19 94
14 19 20
14 19 38
14 19 5
14 19 98
14 19 83
14 19 32
14 19 93
14 19 50
14 19 82
15 20 75
15 20 45
15 20 43
15 20 99
15 20 15
15 20 30
15 20 41
15 20 64
15 20 45
15 20 63
15 20 38
15 20 90
15 20 53
15 20 74
15 20 63
15 20 18
15 20 19
15 20 4
15 20 67
15 20 14
15 20 24
15 20 2
15 20 71
15 20 59
15 20 2
15 20 47
15 20 78
15 20 77
15 20 45
15 20 28
15 20 18
15 20 45
15 20 37
15 20 23
15 20 73
15 20 87
15 20 19
15 20 56
15 20 78
15 20 8
15 20 31
15 20 32
15 20 92
15 20 42
15 20 78
15 20 53
15 20 93
15 20 76
15 20 60
15 20 46
15 20 22
15 20 59
15 20 77
15 20 74
16 21 7
16 21 49
16 21 17
16 21 95
16 21 20
16 21 91
16 21 51
16 21 51
16 21 99
16 21 30
16 21 2
16 21 18
16 21 9
16 21 70
16 21 25
16 21 16
16 21 99
16 21 16
16 21 12
16 21 43
16 21 90
16 21 46
16 21 41
16 21 43
16 21 41
16 21 87
16 21 98
16 21 44
16 21 77
16 21 10
16 21 96
16 21 20
16 21 74
16 21 24
16 21 65
16 21 57
16 21 67
16 21 36
16 21 34
16 21 91
16 21 60
16 21 72
16 21 66
16 21 89
16 21 40
16 21 15
16 21 82
16 21 48
16 21 52
16 21 100
16 21 18
16 21 48
16 21 30
17 22 89
17 22 41
17 22 26
17 22 41
17 22 100
17 22 1
17 22 37
17 22 25
17 22 59
17 22 50
17 22 84
17 22 71
17 22 27
17 22 100
17 22 47
17 22 52
17 22 9
17 22 39
17 22 73
17 22 53
17 22 12
17 22 60
17 22 9
17 22 1
17 22 60
17 22 7
17 22 63
17 22 46
17 22 3
17 22 63
17 22 10
17 22 71
17 22 17
17 22 80
17 22 48
17 22 9
17 22 50
17 22 56
17 22 64
17 22 53
17 22 28
17 22 64
17 22 32
17 22 100
17 22 93
17 22 4
17 22 51
17 22 20
18 23 21
18 23 21
18 23 91
18 23 40
18 23 66
18 23 62
18 23 59
18 23 62
18 23 31
18 23 35
18 23 31
18 23 87
18 23 96
18 23 10
18 23 75
18 23 66
18 23 90
18 23 40
18 23 35
18 23 59
18 23 69
18 23 18
18 23 77
18 23 70
18 23 20
18 23 8
18 23 69
18 23 100
18 23 78
18 23 44
18 23 30
18 23 39
18 23 62
18 23 74
18 23 79
18 23 40
18 23 86
18 23 61
18 23 43
18 23 71
18 23 39
18 23 78
18 23 99
18 23 51
18 23 71
18 23 3
18 23 1
18 23 78
18 23 16
18 23 86
19 24 37
19 24 14
19 24 62
19 24 29
19 24 90
19 24 82
19 24 58
19 24 40
19 24 99
19 24 20
19 24 8
19 24 78
19 24 46
19 24 66
19 24 12
19 24 65
19 24 56
19 24 100
19 24 61
19 24 4
19 24 76
19 24 93
19 24 81
19 24 49
19 24 64
19 24 68
19 24 100
19 24 52
19 24 15
19 24 21
19 24 62
19 24 79
19 24 55
19 24 89
19 24 18
19 24 71
19 24 65
19 24 35
19 24 45
19 24 16
19 24 57
19 24 81
19 24 43
19 24 69
19 24 12
19 24 29
19 24 4
19 24 83
19 24 94
19 24 67
19 24 31
20 25 74
20 25 51
20 25 10
20 25 70
20 25 76
20 25 13
20 25 93
20 25 73
20 25 92
20 25 75
20 25 90
20 25 51
20 25 28
20 25 42
20 25 61
20 25 33
20 25 49
20 25 1
20 25 64
20 25 70
20 25 67
20 25 58
20 25 72
20 25 44
20 25 81
20 25 66
20 25 79
20 25 96
20 25 63
20 25 60
20 25 80
20 25 18
20 25 19
20 25 9
20 25 37
20 25 2
20 25 35
20 25 17
20 25 71
20 25 68
20 25 73
20 25 82
20 25 15
20 25 41
20 25 95
20 25 72
20 25 44
20 25 82
20 25 1
20 25 92
20 25 40
20 25 47
20 25 41
20 25 27
20 25 8
20 25 92
20 25 98
20 25 36
20 25 23
20 25 77
21 26 43
21 26 36
21 26 14
21 26 76
21 26 74
21 26 96
21 26 96
21 26 93
21 26 48
21 26 5
21 26 8
21 26 56
21 26 76
21 26 33
21 26 8
21 26 81
21 26 32
21 26 27
21 26 55
21 26 41
21 26 27
21 26 90
21 26 47
21 26 1
21 26 89
21 26 29
21 26 6
21 26 21
21 26 49
21 26 85
21 26 87
21 26 47
21 26 73
21 26 76
21 26 82
21 26 63
21 26 7
21 26 41
21 26 47
21 26 38
21 26 27
21 26 100
22 27 29
22 27 37
22 27 55
22 27 87
22 27 92
22 27 18
22 27 27
22 27 59
22 27 71
22 27 32
22 27 93
22 27 4
22 27 44
22 27 4
22 27 83
22 27 80
22 27 23
22 27 14
22 27 1
22 27 21
22 27 36
22 27 60
22 27 80
22 27 12
22 27 41
22 27 14
22 27 93
22 27 10
22 27 45
22 27 19
22 27 67
22 27 29
22 27 66
22 27 85
22 27 86
22 27 92
23 28 73
23 28 64
23 28 45
23 28 18
23 28 24
23 28 32
23 28 84
23 28 14
23 28 14
23 28 92
23 28 82
23 28 56
23 28 64
23 28 98
23 28 72
23 28 54
23 28 28
23 28 73
23 28 25
23 28 35
23 28 32
23 28 23
23 28 50
23 28 22
23 28 39
23 28 46
23 28 97
23 28 61
23 28 65
23 28 39
23 28 25
23 28 10
23 28 100
23 28 6
23 28 13
23 28 40
23 28 11
23 28 46
23 28 81
23 28 50
23 28 34
23 28 7
23 28 98
23 28 49
23 28 96
23 28 87
23 28 15
23 28 77
23 28 67
23 28 32
23 28 15
23 28 53
23 28 28
23 28 55
23 28 2
23 28 78
23 28 99
23 28 32
24 29 13
24 29 45
24 29 5
24 29 70
24 29 92
24 29 10
24 29 45
24 29 43
24 29 99
24 29 79
24 29 24
24 29 63
24 29 19
24 29 74
24 29 84
24 29 88
24 29 6
24 29 19
24 29 38
24 29 53
24 29 13
24 29 33
24 29 49
24 29 78
24 29 74
24 29 79
24 29 3
24 29 93
24 29 28
24 29 48
24 29 25
24 29 2
24 29 51
24 29 78
24 29 25
24 29 88
24 29 40
24 29 15
24 29 61
24 29 57
24 29 56
24 29 19
24 29 58
24 29 68
24 29 98
24 29 81
24 29 78
24 29 19
24 29 44
24 29 37
24 29 80
25 30 52
25 30 64
25 30 1
25 30 52
25 30 96
25 30 37
25 30 75
25 30 96
25 30 98
25 30 10
25 30 12
25 30 14
25 30 8
25 30 79
25 30 11
25 30 63
25 30 72
25 30 19
25 30 41
25 30 68
25 30 59
25 30 100
25 30 36
25 30 30
25 30 88
25 30 36
25 30 47
25 30 87
25 30 1
25 30 89
25 30 79
25 30 69
25 30 80
25 30 39
25 30 11
25 30 14
25 30 1
25 30 59
25 30 86
25 30 57
25 30 78
25 30 28
25 30 89
25 30 8
25 30 4
25 30 11
25 30 33
25 30 83
25 30 87
25 30 100
25 30 52
25 30 76
25 30 44
25 30 18
26 31 9
26 31 73
26 31 75
26 31 5
26 31 26
26 31 18
26 31 9
26 31 92
26 31 61
26 31 73
26 31 67
26 31 84
26 31 2
26 31 51
26 31 27
26 31 20
26 31 89
26 31 83
26 31 16
26 31 95
26 31 69
26 31 64
26 31 34
26 31 82
26 31 72
26 31 34
26 31 67
26 31 79
26 31 63
26 31 40
26 31 13
26 31 68
26 31 47
26 31 92
26 31 87
26 31 41
26 31 3
26 31 97
26 31 18
26 31 95
26 31 14
27 32 80
27 32 80
27 32 8
27 32 58
27 32 16
27 32 42
27 32 80
27 32 66
27 32 49
27 32 4
27 32 12
27 32 96
27 32 88
27 32 51
27 32 31
27 32 54
27 32 23
27 32 75
27 32 14
27 32 10
27 32 23
27 32 38
27 32 54
27 32 15
27 32 41
27 32 97
27 32 6
27 32 46
27 32 88
27 32 23
27 32 2
27 32 90
27 32 32
27 32 69
27 32 73
27 32 59
27 32 15
27 32 10
27 32 75
27 32 50
28 33 38
28 33 19
28 33 51
28 33 74
28 33 28
28 33 98
28 33 36
28 33 99
28 33 98
28 33 32
28 33 90
28 33 1
28 33 99
28 33 46
28 33 75
28 33 85
28 33 88
28 33 32
28 33 35
28 33 39
28 33 8
28 33 23
28 33 59
28 33 22
28 33 77
28 33 82
28 33 17
28 33 21
28 33 15
28 33 13
28 33 57
28 33 93
28 33 46
29 34 34
29 34 2
29 34 19
29 34 21
29 34 75
29 34 37
29 34 99
29 34 58
29 34 96
29 34 98
29 34 77
29 34 11
29 34 95
29 34 31
29 34 32
29 34 36
29 34 74
29 34 2
29 34 94
29 34 56
29 34 79
29 34 80
29 34 44
29 34 4
29 34 17
29 34 78
29 34 58
29 34 94
29 34 90
29 34 67
29 34 70
29 34 48
29 34 8
29 34 37
29 34 25
29 34 36
29 34 40
29 34 66
29 34 71
29 34 62
29 34 1
29 34 87
29 34 82
29 34 72
29 34 75
29 34 73
29 34 46
29 34 82
29 34 26
29 34 71
29 34 35
29 34 83
29 34 9
30 35 68
30 35 91
30 35 68
30 35 11
30 35 35
30 35 98
30 35 13
30 35 57
30 35 94
30 35 20
30 35 61
30 35 26
30 35 47
30 35 67
30 35 73
30 35 71
30 35 90
30 35 11
30 35 45
30 35 87
30 35 63
30 35 95
30 35 83
30 35 11
30 35 32
30 35 78
30 35 48
30 35 2
30 35 50
30 35 41
30 35 49
30 35 14
30 35 57
30 35 23
30 35 82
30 35 39
30 35 93
30 35 95
30 35 45
30 35 40
30 35 92
30 35 74
30 35 99
30 35 95
30 35 73
30 35 36
30 35 49
30 35 64
30 35 90
30 35 28
30 35 37
30 35 32
30 35 10
30 35 25
30 35 15
30 35 54
30 35 28
30 35 46
30 35 13
31 36 38
31 36 72
31 36 94
31 36 75
31 36 66
31 36 25
31 36 68
31 36 55
31 36 57
31 36 68
31 36 12
31 36 66
31 36 95
31 36 27
31 36 66
31 36 92
31 36 91
31 36 81
31 36 98
31 36 78
31 36 5
31 36 45
31 36 4
31 36 32
31 36 73
31 36 94
31 36 33
31 36 6
31 36 20
31 36 33
31 36 55
31 36 72
31 36 44
31 36 28
31 36 13
31 36 57
31 36 1
31 36 92
31 36 36
31 36 7
31 36 95
31 36 19
31 36 43
31 36 27
31 36 89
31 36 54
31 36 51
31 36 65
31 36 66
31 36 29
31 36 71
31 36 38
31 36 70
31 36 20
31 36 10
31 36 57
31 36 80
31 36 38
31 36 91
32 37 22
32 37 40
32 37 86
32 37 39
32 37 51
32 37 96
32 37 89
32 37 46
32 37 36
32 37 26
32 37 58
32 37 14
32 37 50
32 37 16
32 37 99
32 37 7
32 37 47
32 37 84
32 37 94
32 37 78
32 37 67
32 37 83
32 37 61
32 37 52
32 37 17
32 37 42
32 37 30
32 37 90
32 37 50
32 37 45
32 37 49
32 37 62
32 37 4
32 37 13
32 37 97
32 37 36
32 37 77
32 37 2
32 37 73
32 37 24
32 37 94
32 37 36
32 37 31
32 37 3
32 37 43
32 37 69
32 37 82
32 37 39
32 37 5
32 37 86
32 37 96
32 37 33
32 37 38
32 37 88
33 38 2
33 38 78
33 38 96
33 38 15
33 38 41
33 38 92
33 38 73
33 38 60
33 38 52
33 38 90
33 38 84
33 38 77
33 38 78
33 38 42
33 38 6
33 38 93
33 38 17
33 38 42
33 38 95
33 38 68
33 38 20
33 38 71
33 38 68
33 38 77
33 38 72
33 38 34
33 38 33
33 38 20
33 38 18
33 38 1
33 38 34
33 38 84
33 38 98
33 38 54
33 38 6
33 38 95
33 38 16
33 38 76
33 38 35
33 38 80
33 38 75
33 38 59
33 38 85
34 39 18
34 39 80
34 39 34
34 39 72
34 39 10
34 39 41
34 39 11
34 39 21
34 39 5
34 39 78
34 39 62
34 39 99
34 39 38
34 39 34
34 39 73
34 39 22
34 39 22
34 39 36
34 39 25
34 39 93
34 39 1
34 39 76
34 39 51
34 39 46
34 39 29
34 39 14
34 39 4
34 39 1
34 39 80
34 39 54
34 39 29
34 39 7
34 39 31
34 39 12
34 39 68
34 39 91
34 39 89
34 39 3
34 39 12
34 39 19
34 39 36
34 39 77
34 39 56
34 39 15
34 39 35
34 39 25
34 39 38
34 39 98
34 39 1
35 40 30
35 40 73
35 40 48
35 40 7
35 40 93
35 40 15
35 40 51
35 40 61
35 40 21
35 40 45
35 40 34
35 40 47
35 40 88
35 40 87
35 40 92
35 40 70
35 40 87
35 40 61
35 40 54
35 40 93
35 40 47
35 40 97
35 40 97
35 40 86
35 40 32
35 40 84
35 40 16
35 40 64
35 40 4
35 40 48
35 40 28
35 40 17
35 40 81
35 40 40
35 40 47
35 40 10
35 40 62
35 40 85
35 40 54
35 40 87
35 40 49
35 40 98
35 40 60
35 40 60
35 40 66
35 40 9
35 40 49
35 40 34
35 40 86
35 40 23
35 40 29
36 41 53
36 41 63
36 41 43
36 41 25
36 41 54
36 41 43
36 41 37
36 41 26
36 41 79
36 41 81
36 41 42
36 41 87
36 41 91
36 41 51
36 41 81
36 41 15
36 41 38
36 41 61
36 41 23
36 41 75
36 41 23
36 41 17
36 41 68
36 41 40
36 41 53
36 41 52
36 41 9
36 41 2
36 41 78
36 41 23
36 41 2
36 41 4
36 41 70
36 41 36
36 41 89
36 41 97
36 41 11
36 41 64
36 41 70
36 41 90
36 41 42
36 41 72
36 41 52
36 41 97
36 41 6
36 41 62
36 41 23
36 41 64
36 41 16
36 41 62
36 41 49
36 41 26
36 41 70
36 41 98
36 41 91
36 41 58
37 42 29
37 42 13
37 42 29
37 42 45
37 42 99
37 42 28
37 42 19
37 42 92
37 42 83
37 42 93
37 42 55
37 42 33
37 42 57
37 42 38
37 42 35
37 42 48
37 42 100
37 42 22
37 42 2
37 42 43
37 42 35
37 42 30
37 42 23
37 42 38
37 42 46
37 42 58
37 42 92
37 42 79
37 42 72
37 42 25
37 42 11
37 42 43
37 42 79
37 42 81
37 42 80
37 42 31
37 42 11
37 42 38
37 42 31
37 42 38
37 42 89
37 42 38
37 42 32
37 42 87
37 42 29
37 42 70
37 42 40
37 42 35
37 42 36
37 42 23
37 42 39
37 42 87
37 42 87
37 42 57
37 42 16
38 43 30
38 43 95
38 43 61
38 43 57
38 43 39
38 43 8
38 43 60
38 43 39
38 43 57
38 43 84
38 43 45
38 43 2
38 43 74
38 43 44
38 43 4
38 43 67
38 43 96
38 43 38
38 43 64
38 43 4
38 43 5
38 43 63
38 43 8
38 43 7
38 43 34
38 43 76
38 43 48
38 43 7
38 43 72
38 43 23
38 43 36
38 43 10
38 43 24
38 43 51
38 43 94
38 43 15
38 43 30
38 43 25
38 43 70
38 43 82
38 43 35
38 43 83
38 43 92
38 43 19
38 43 82
38 43 64
38 43 29
38 43 94
38 43 64
38 43 42
38 43 1
38 43 20
39 44 92
39 44 8
39 44 45
39 44 65
39 44 11
39 44 75
39 44 77
39 44 73
39 44 9
39 44 93
39 44 59
39 44 26
39 44 32
39 44 29
39 44 68
39 44 21
39 44 59
39 44 70
39 44 31
39 44 89
39 44 35
39 44 11
39 44 22
39 44 96
39 44 37
39 44 87
39 44 6
39 44 59
39 44 43
39 44 36
39 44 48
39 44 12
39 44 46
39 44 6
39 44 11
39 44 10
39 44 53
39 44 28
39 44 54
39 44 99
39 44 83
39 44 12
39 44 21
39 44 40
39 44 32
39 44 92
40 45 27
40 45 81
40 45 8
40 45 9
40 45 98
40 45 50
40 45 19
40 45 84
40 45 94
40 45 26
40 45 57
40 45 60
40 45 14
40 45 60
40 45 55
40 45 62
40 45 13
40 45 34
40 45 35
40 45 11
40 45 95
40 45 90
40 45 13
40 45 91
40 45 83
40 45 59
40 45 32
40 45 66
40 45 35
40 45 37
40 45 94
40 45 4
40 45 86
40 45 35
40 45 64
40 45 17
40 45 80
40 45 16
40 45 61
40 45 83
40 45 23
40 45 67
40 45 53
40 45 94
40 45 65
40 45 4
40 45 88
40 45 5
40 45 24
40 45 76
40 45 41
40 45 43
41 46 14
41 46 87
41 46 24
41 46 51
41 46 91
41 46 74
41 46 63
41 46 38
41 46 22
41 46 41
41 46 37
41 46 90
41 46 88
41 46 93
41 46 87
41 46 10
41 46 94
41 46 73
41 46 36
41 46 65
41 46 42
41 46 87
41 46 55
41 46 1
41 46 68
41 46 25
41 46 45
41 46 5
41 46 52
41 46 56
41 46 91
41 46 84
41 46 24
41 46 65
41 46 70
41 46 67
41 46 90
41 46 71
41 46 24
41 46 23
41 46 46
41 46 22
42 47 40
42 47 53
42 47 55
42 47 70
42 47 4
42 47 40
42 47 15
42 47 99
42 47 60
42 47 57
42 47 79
42 47 31
42 47 43
42 47 54
42 47 49
42 47 56
42 47 24
42 47 42
42 47 85
42 47 39
42 47 83
42 47 62
42 47 52
42 47 78
42 47 11
42 47 51
42 47 31
42 47 44
42 47 98
42 47 7
42 47 33
42 47 47
42 47 87
42 47 50
42 47 82
42 47 53
42 47 19
42 47 83
42 47 97
42 47 3
42 47 12
42 47 50
42 47 61
42 47 23
42 47 45
42 47 82
42 47 20
42 47 56
42 47 46
43 48 92
43 48 84
43 48 62
43 48 100
43 48 37
43 48 26
43 48 24
43 48 85
43 48 49
43 48 5
43 48 76
43 48 53
43 48 11
43 48 4
43 48 67
43 48 10
43 48 69
43 48 57
43 48 10
43 48 58
43 48 94
43 48 10
43 48 83
43 48 56
43 48 91
43 48 79
43 48 17
43 48 30
43 48 39
43 48 13
43 48 19
43 48 72
43 48 54
43 48 50
43 48 19
43 48 42
43 48 85
43 48 57
43 48 19
43 48 62
43 48 52
43 48 11
43 48 72
43 48 75
43 48 26
43 48 12
43 48 67
43 48 79
43 48 53
43 48 72
43 48 24
43 48 49
43 48 97
43 48 69
43 48 55
43 48 41
43 48 24
43 48 54
43 48 63
43 48 64
43 48 30
43 48 76
43 48 14
43 48 51
43 48 19
43 48 97
43 48 16
44 49 61
44 49 23
44 49 24
44 49 97
44 49 53
44 49 30
44 49 9
44 49 86
44 49 100
44 49 39
44 49 53
44 49 84
44 49 65
44 49 9
44 49 38
44 49 2
44 49 65
44 49 17
44 49 92
44 49 51
44 49 24
44 49 35
44 49 26
44 49 85
44 49 7
44 49 68
44 49 42
44 49 98
44 49 58
44 49 40
44 49 36
44 49 33
44 49 84
44 49 30
44 49 28
44 49 43
44 49 42
44 49 79
44 49 65
44 49 37
44 49 80
44 49 28
44 49 21
44 49 23
44 49 51
44 49 15
44 49 20
44 49 76
44 49 3
44 49 14
44 49 85
44 49 50
44 49 65
44 49 37
44 49 25
45 50 90
45 50 89
45 50 19
45 50 70
45 50 49
45 50 77
45 50 47
45 50 46
45 50 47
45 50 85
45 50 86
45 50 55
45 50 58
45 50 43
45 50 92
45 50 28
45 50 19
45 50 45
45 50 60
45 50 59
45 50 49
45 50 77
45 50 29
45 50 91
45 50 10
45 50 98
45 50 79
45 50 65
45 50 32
45 50 48
45 50 51
45 50 18
45 50 50
45 50 56
45 50 15
45 50 44
45 50 38
45 50 60
45 50 43
45 50 29
45 50 93
45 50 95
45 50 54
45 50 15
45 50 90
45 50 96
45 50 16
45 50 88
45 50 66
45 50 25
45 50 99
45 50 15
45 50 71
45 50 60
45 50 1
46 51 57
46 51 58
46 51 9
46 51 57
46 51 67
46 51 42
46 51 28
46 51 98
46 51 96
46 51 11
46 51 42
46 51 34
46 51 89
46 51 16
46 51 82
46 51 6
46 51 27
46 51 18
46 51 60
46 51 9
46 51 73
46 51 84
46 51 70
46 51 90
46 51 11
46 51 26
46 51 78
46 51 13
46 51 55
46 51 67
46 51 12
46 51 16
46 51 51
46 51 67
46 51 34
46 51 76
46 51 32
46 51 80
46 51 67
46 51 76
47 52 46
47 52 3
47 52 4
47 52 69
47 52 8
47 52 69
47 52 25
47 52 30
47 52 13
47 52 1
47 52 44
47 52 66
47 52 38
47 52 81
47 52 63
47 52 66
47 52 2
47 52 82
47 52 64
47 52 98
47 52 52
47 52 96
47 52 90
47 52 26
47 52 34
47 52 70
47 52 45
47 52 28
47 52 79
47 52 76
47 52 77
47 52 8
47 52 22
47 52 69
47 52 40
47 52 68
47 52 98
47 52 23
47 52 100
47 52 94
47 52 39
47 52 82
47 52 58
47 52 54
47 52 19
47 52 17
47 52 98
47 52 75
47 52 83
47 52 78
47 52 56
47 52 25
47 52 20
47 52 13
